bite_date,species,breed,gender,color,vaccination_yrs,vaccination_date,victim_zip,adv_issued,bite_location,quarantine_date,disposition,head_sent_date,release_date,results
2010-10-19,CAT,,UNKNOWN,,,,40014,YES,BODY,2010-10-21 0:00,UNKNOWN,,,UNKNOWN
2010-10-19,DOG,,MALE,GRAY-WHT,3,2010-10-06 0:00,40241,NO,BODY,2010-10-25 0:00,RELEASED,,,UNKNOWN
2010-10-19,CAT,,FEMALE,CALICO,1,2010-10-30 0:00,40229,NO,BODY,2010-10-25 0:00,RELEASED,,,UNKNOWN
2010-10-20,DOG,,FEMALE,BLACK,3,2010-11-06 0:00,40208,NO,BODY,2010-10-22 0:00,UNKNOWN,,,UNKNOWN
2010-10-20,DOG,,MALE,BLACK,1,2010-11-03 0:00,40299,NO,BODY,2010-10-22 0:00,RELEASED,,,UNKNOWN
2010-10-20,DOG,,UNKNOWN,GOLD,,,40031,NO,BODY,2010-10-20 0:00,UNKNOWN,,,UNKNOWN
2010-10-21,DOG,,FEMALE,BROWN-TAN,3,2010-05-23 0:00,40272,NO,BODY,2010-10-22 0:00,RELEASED,,,UNKNOWN
2010-10-21,DOG,,MALE,BLK-BROWN,1,2010-04-20 0:00,40219,NO,BODY,2010-10-22 0:00,RELEASED,,,UNKNOWN
2010-10-21,DOG,,UNKNOWN,,,,40229,NO,BODY,2010-10-25 0:00,UNKNOWN,,,UNKNOWN
2010-10-22,CAT,,MALE,BLACK-WHT,1,2010-03-03 0:00,40245,NO,BODY,2010-10-22 0:00,RELEASED,,,UNKNOWN
2010-10-22,DOG,,MALE,BRN-WHITE,,,40150,NO,BODY,2010-10-22 0:00,UNKNOWN,,,UNKNOWN
2010-10-22,DOG,,UNKNOWN,,,,40272,NO,BODY,2010-10-25 0:00,UNKNOWN,,,UNKNOWN
2010-10-22,DOG,,UNKNOWN,,,,40241,YES,BODY,2010-10-25 0:00,UNKNOWN,,,UNKNOWN
2010-10-22,DOG,,UNKNOWN,,,,40214,YES,BODY,2010-10-25 0:00,UNKNOWN,,,UNKNOWN
2010-10-23,DOG,,UNKNOWN,BROWN,,,40223,YES,BODY,2010-10-25 0:00,UNKNOWN,,,UNKNOWN
2010-10-24,DOG,,MALE,BLK-BROWN,1,2010-11-12 0:00,40215,NO,BODY,2010-10-25 0:00,RELEASED,,,UNKNOWN
2010-10-24,DOG,,MALE,BLK-WHITE,1,2009-11-10 0:00,40299,NO,BODY,2010-10-25 0:00,RELEASED,,,UNKNOWN
2010-10-25,CAT,,UNKNOWN,,,,40241,NO,BODY,2010-10-28 0:00,UNKNOWN,,,UNKNOWN
2010-10-25,DOG,,UNKNOWN,,,,40299,NO,HEAD,2010-10-29 0:00,UNKNOWN,,,UNKNOWN
2010-10-26,DOG,,MALE,BLACK,,,40219,YES,BODY,2010-10-27 0:00,UNKNOWN,,,UNKNOWN
2010-10-26,DOG,,MALE,BROWN,,,40216,NO,BODY,2010-10-26 0:00,UNKNOWN,,,UNKNOWN
2010-10-27,DOG,,MALE,BROWN,1,2010-04-12 0:00,40212,YES,BODY,2010-11-01 0:00,RELEASED,,,UNKNOWN
2010-10-27,CAT,,UNKNOWN,BLACK,,,40243,YES,BODY,2010-10-28 0:00,UNKNOWN,,,UNKNOWN
2010-10-27,DOG,,FEMALE,WHITE,1,2009-02-11 0:00,40213,NO,BODY,2010-11-02 0:00,RELEASED,,,UNKNOWN
2010-10-28,DOG,,MALE,BLK-WHITE,1,2010-06-01 0:00,40205,NO,HEAD,2010-10-29 0:00,RELEASED,,,UNKNOWN
2010-10-28,CAT,,UNKNOWN,CALICO,,,40203,NO,BODY,2010-10-28 0:00,UNKNOWN,,,UNKNOWN
2010-10-28,DOG,,MALE,BRN-WHITE,1,2010-02-27 0:00,40220,NO,BODY,2010-11-02 0:00,RELEASED,,,UNKNOWN
2010-10-29,DOG,,MALE,TAN,,,40241,NO,BODY,2010-11-01 0:00,RELEASED,,,UNKNOWN
2010-10-29,CAT,,UNKNOWN,,,,40228,YES,BODY,2010-11-01 0:00,UNKNOWN,,,UNKNOWN
2010-10-30,DOG,,UNKNOWN,,,,40258,YES,BODY,2010-11-01 0:00,UNKNOWN,,,UNKNOWN
2010-10-30,CAT,,UNKNOWN,,,,40215,NO,BODY,2010-11-02 0:00,UNKNOWN,,,UNKNOWN
2010-10-30,DOG,,MALE,BLUE MERLE,1,2010-10-08 0:00,40206,NO,BODY,2010-11-02 0:00,RELEASED,,,UNKNOWN
2010-10-30,DOG,,MALE,BLK-TAN,,,40219,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-10-30,DOG,,UNKNOWN,WHITE,3,2009-03-19 0:00,40222,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-10-31,DOG,,MALE,CREAM,3,2009-09-06 0:00,40213,NO,HEAD,2010-11-02 0:00,RELEASED,,,UNKNOWN
2010-10-31,DOG,,MALE,BLK-WHITE,,,40216,NO,BODY,2010-11-01 0:00,UNKNOWN,,,UNKNOWN
2010-10-31,DOG,,UNKNOWN,MBLK-WHITE,1,2010-03-12 0:00,40212,NO,BODY,2010-11-02 0:00,RELEASED,,,UNKNOWN
2010-10-31,CAT,,UNKNOWN,,,,40213,NO,BODY,2010-11-02 0:00,UNKNOWN,,,UNKNOWN
2010-10-31,DOG,,MALE,GRAY,,2010-05-25 0:00,40222,NO,BODY,2010-10-31 0:00,UNKNOWN,,,UNKNOWN
2010-11-01,DOG,,FEMALE,BLK-WHITE,1,2010-11-24 0:00,40299,NO,HEAD,2010-11-03 0:00,RELEASED,,,UNKNOWN
2010-11-01,CAT,,UNKNOWN,,,,40213,YES,BODY,2010-11-03 0:00,UNKNOWN,,,UNKNOWN
2010-11-01,DOG,,MALE,BROWN,1,2010-08-05 0:00,40229,NO,BODY,2010-11-03 0:00,RELEASED,,,UNKNOWN
2010-11-01,CAT,,MALE,BLACK,1,2010-06-14 0:00,40205,NO,BODY,2010-11-12 0:00,RELEASED,,,UNKNOWN
2010-11-01,CAT,,FEMALE,TRI,1,2010-04-17 0:00,40216,NO,BODY,2010-11-12 0:00,RELEASED,,,UNKNOWN
2010-11-02,DOG,,MALE,BRN-WHITE,1,2010-11-09 0:00,40222,NO,BODY,2010-11-02 0:00,UNKNOWN,,,UNKNOWN
2010-11-02,CAT,,MALE,BLK-WHT,,,40216,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-03,DOG,,MALE,BLH-WHITE,1,2010-05-05 0:00,40223,NO,BODY,2010-11-03 0:00,RELEASED,,,UNKNOWN
2010-11-03,CAT,,UNKNOWN,BLACK,,,40272,NO,BODY,2010-11-03 0:00,UNKNOWN,,,UNKNOWN
2010-11-04,DOG,,FEMALE,BLACK,1,2010-11-12 0:00,40258,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-04,CAT,,UNKNOWN,,,,40215,NO,BODY,2010-11-04 0:00,UNKNOWN,,,UNKNOWN
2010-11-05,DOG,,UNKNOWN,,,,40218,NO,BODY,2010-11-05 0:00,RELEASED,,,UNKNOWN
2010-11-05,DOG,,FEMALE,BLACK,,,40229,NO,HEAD,2010-11-09 0:00,UNKNOWN,,,UNKNOWN
2010-11-05,DOG,,FEMALE,TRI,1,2010-11-19 0:00,40216,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-05,DOG,,FEMALE,BRN-WHITE,1,,40272,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-05,DOG,,UNKNOWN,,,,40214,YES,BODY,2010-11-10 0:00,UNKNOWN,,,UNKNOWN
2010-11-06,CAT,,UNKNOWN,,,,40216,NO,BODY,,UNKNOWN,2010-11-06 0:00,,UNKNOWN
2010-11-06,DOG,,MALE,BRN-WHITE,3,2010-07-08 0:00,40272,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-06,DOG,,MALE,TRI,,,40245,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-06,CAT,,UNKNOWN,BLK-WHITE,,,40291,NO,BODY,2010-11-12 0:00,RELEASED,,,UNKNOWN
2010-11-06,DOG,,FEMALE,TRI,3,2009-01-06 0:00,40291,NO,BODY,2010-11-12 0:00,RELEASED,,,UNKNOWN
2010-11-07,DOG,,FEMALE,WHITE,1,2010-11-08 0:00,40216,NO,HEAD,2010-11-09 0:00,RELEASED,,,UNKNOWN
2010-11-07,DOG,,MALE,BLK-WHITE,3,2008-06-09 0:00,40205,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-07,DOG,,FEMALE,WHITE,,2010-08-11 0:00,40291,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-07,CAT,,MALE,WHITE,1,2010-11-20 0:00,40218,NO,BODY,2010-11-09 0:00,RELEASED,,,UNKNOWN
2010-11-08,CAT,,FEMALE,BLACK,3,2010-11-18 0:00,40206,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-08,DOG,,FEMALE,BLACK,1,2010-07-14 0:00,40228,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-08,DOG,,MALE,BLACK,3,2010-11-18 0:00,40041,NO,BODY,2010-11-08 0:00,RELEASED,,,UNKNOWN
2010-11-08,DOG,,MALE,BLK-WHITE,1,2010-09-10 0:00,40215,NO,HEAD,2010-11-09 0:00,RELEASED,,,UNKNOWN
2010-11-08,DOG,,UNKNOWN,RED-BRN,,2010-06-17 0:00,40220,NO,HEAD,2010-11-08 0:00,UNKNOWN,,,UNKNOWN
2010-11-09,DOG,,MALE,BLACK,1,2009-11-29 0:00,40241,NO,HEAD,2010-11-15 0:00,RELEASED,,,UNKNOWN
2010-11-09,DOG,,FEMALE,TAN,1,2010-08-02 0:00,40223,NO,BODY,2010-11-09 0:00,RELEASED,,,UNKNOWN
2010-11-09,CAT,,UNKNOWN,,,,40214,NO,HEAD,2010-11-09 0:00,UNKNOWN,,,UNKNOWN
2010-11-10,DOG,,FEMALE,TAN-WHITE,1,2010-10-29 0:00,40212,NO,BODY,2010-11-11 0:00,RELEASED,,,UNKNOWN
2010-11-10,DOG,,MALE,BLACK,1,2010-02-19 0:00,40228,NO,HEAD,2010-11-15 0:00,RELEASED,,,UNKNOWN
2010-11-11,DOG,,MALE,BLACK,3,2010-05-25 0:00,40223,NO,BODY,2010-11-11 0:00,RELEASED,,,UNKNOWN
2010-11-11,DOG,,FEMALE,BRN-WHITE,,2010-09-18 0:00,40215,NO,BODY,2010-11-12 0:00,RELEASED,,,UNKNOWN
2010-11-11,DOG,,UNKNOWN,BRINDLE,,,40272,YES,BODY,2010-11-12 0:00,RELEASED,,,UNKNOWN
2010-11-11,DOG,,UNKNOWN,GRAY,3,2010-07-31 0:00,40245,NO,BODY,2010-11-12 0:00,RELEASED,,,UNKNOWN
2010-11-11,DOG,,UNKNOWN,,,,40258,NO,BODY,2010-11-11 0:00,UNKNOWN,,,UNKNOWN
2010-11-11,DOG,,UNKNOWN,,,,40218,YES,BODY,2010-11-12 0:00,UNKNOWN,,,UNKNOWN
2010-11-11,DOG,,UNKNOWN,,,,40206,NO,BODY,2010-11-11 0:00,UNKNOWN,,,UNKNOWN
2010-11-11,DOG,,UNKNOWN,RED-BROWN,1,2010-10-12 0:00,47172,NO,BODY,2010-11-17 0:00,RELEASED,,,UNKNOWN
2010-11-11,DOG,,MALE,,1,,40215,NO,BODY,2010-11-11 0:00,RELEASED,,,UNKNOWN
2010-11-12,DOG,,MALE,BRN-BLACK,,,40219,NO,HEAD,2010-11-16 0:00,RELEASED,,,UNKNOWN
2010-11-13,DOG,,MALE,TRI,3,2010-06-03 0:00,40299,NO,HEAD,2010-11-16 0:00,UNKNOWN,,,UNKNOWN
2010-11-13,DOG,,UNKNOWN,LT BRN-BLK,,,40207,YES,BODY,2010-11-15 0:00,UNKNOWN,,,UNKNOWN
2010-11-13,CAT,,UNKNOWN,GRAY-TABBY,,,40216,NO,BODY,2010-11-13 0:00,UNKNOWN,,,UNKNOWN
2010-11-13,DOG,,MALE,BLK-WHITE,1,2010-09-27 0:00,40218,NO,BODY,2010-11-22 0:00,RELEASED,,,UNKNOWN
2010-11-14,DOG,,MALE,BLACK,1,2010-09-11 0:00,40291,NO,BODY,2010-11-15 0:00,RELEASED,,,UNKNOWN
2010-11-14,DOG,,MALE,BLK-WHITE,1,2010-01-16 0:00,40272,NO,BODY,2010-11-15 0:00,RELEASED,,,UNKNOWN
2010-11-14,DOG,,MALE,BROWN,,,40215,NO,BODY,2010-11-14 0:00,UNKNOWN,,,UNKNOWN
2010-11-14,DOG,,UNKNOWN,BRN-WHITE,,,40208,NO,BODY,2010-11-14 0:00,UNKNOWN,,,UNKNOWN
2010-11-15,DOG,,FEMALE,BLK-WHITE,1,2010-02-06 0:00,40291,NO,BODY,2010-11-15 0:00,RELEASED,,,UNKNOWN
2010-11-15,CAT,,FEMALE,BLACK,1,2010-12-14 0:00,40207,NO,BODY,2010-11-15 0:00,RELEASED,,,UNKNOWN
2010-11-17,DOG,,FEMALE,BROWN,,,40212,NO,BODY,2010-11-17 0:00,RELEASED,,,UNKNOWN
2010-11-17,DOG,,FEMALE,TAN,3,2008-01-08 0:00,40299,NO,BODY,2010-11-18 0:00,RELEASED,,,UNKNOWN
2010-11-17,DOG,,UNKNOWN,WHITE,1,2010-11-17 0:00,40243,NO,BODY,2010-11-22 0:00,RELEASED,,,UNKNOWN
2010-11-17,DOG,,UNKNOWN,,,,40216,NO,BODY,2010-11-17 0:00,UNKNOWN,,,UNKNOWN
2010-11-18,DOG,,FEMALE,RUST-RED,1,,40207,NO,BODY,2010-11-19 0:00,UNKNOWN,,,UNKNOWN
2010-11-18,DOG,,UNKNOWN,BRN-WHITE,,,40228,NO,BODY,2010-11-30 0:00,UNKNOWN,,,UNKNOWN
2010-11-19,DOG,,MALE,BROWN,1,2010-04-21 0:00,40205,NO,HEAD,2010-11-23 0:00,RELEASED,,,UNKNOWN
2010-11-19,DOG,,FEMALE,TRI,,,40019,NO,BODY,2010-11-19 0:00,UNKNOWN,,,UNKNOWN
2010-11-19,DOG,,MALE,WHT-BROWN,,,40272,NO,BODY,2010-11-19 0:00,UNKNOWN,,,UNKNOWN
2010-11-20,CAT,,UNKNOWN,,,,40213,NO,BODY,2010-11-22 0:00,RELEASED,,,UNKNOWN
2010-11-20,DOG,,UNKNOWN,,,,40245,YES,BODY,2010-11-22 0:00,UNKNOWN,,,UNKNOWN
2010-11-20,DOG,,FEMALE,BLK-WHITE,1,2010-07-06 0:00,40207,NO,BODY,2010-11-30 0:00,RELEASED,,,UNKNOWN
2010-11-20,DOG,,UNKNOWN,BLK-TAN,,,40205,NO,BODY,2010-11-30 0:00,UNKNOWN,,,UNKNOWN
2010-11-21,CAT,,MALE,WHITE,1,2010-04-12 0:00,40214,NO,BODY,2010-11-22 0:00,RELEASED,,,UNKNOWN
2010-11-21,DOG,,MALE,WHITE,1,2010-11-22 0:00,40223,NO,BODY,2010-11-22 0:00,RELEASED,,,UNKNOWN
2010-11-21,DOG,,FEMALE,BRN-WHITE,,,40211,NO,BODY,2010-11-22 0:00,RELEASED,,,UNKNOWN
2010-11-21,DOG,,MALE,CHOC-WHT,,,40215,NO,BODY,2010-11-21 0:00,UNKNOWN,,,UNKNOWN
2010-11-21,DOG,,MALE,GRAY-WHT,,,40118,NO,BODY,2010-11-23 0:00,RELEASED,,,UNKNOWN
2010-11-22,DOG,,MALE,WHITE-TAN,3,2008-05-31 0:00,40299,NO,BODY,2010-11-23 0:00,RELEASED,,,UNKNOWN
2010-11-22,DOG,,UNKNOWN,CREAM,,,40214,NO,BODY,2010-11-22 0:00,UNKNOWN,,,UNKNOWN
2010-11-22,CAT,,UNKNOWN,,,,40004,NO,BODY,2010-11-22 0:00,UNKNOWN,,,UNKNOWN
2010-11-23,DOG,,MALE,,,,40223,NO,BODY,,UNKNOWN,2010-11-23 0:00,,UNKNOWN
2010-11-23,DOG,,UNKNOWN,,,,40241,YES,HEAD,2010-11-24 0:00,UNKNOWN,,,UNKNOWN
2010-11-23,DOG,,MALE,BRN-BLACK,1,2010-09-01 0:00,40272,NO,BODY,2010-11-24 0:00,RELEASED,,,UNKNOWN
2010-11-25,DOG,,FEMALE,BLK-TAN,1,2010-07-14 0:00,40219,NO,HEAD,2010-11-30 0:00,RELEASED,,,UNKNOWN
2010-11-27,CAT,,UNKNOWN,,,,40243,YES,BODY,2010-12-01 0:00,UNKNOWN,,,UNKNOWN
2010-11-28,DOG,,UNKNOWN,WHITE,,2010-01-14 0:00,40216,NO,HEAD,2010-11-28 0:00,UNKNOWN,,,UNKNOWN
2010-11-28,DOG,,UNKNOWN,BLK-TAN,3,2010-03-11 0:00,40229,NO,BODY,2010-11-30 0:00,RELEASED,,,UNKNOWN
2010-11-29,DOG,,MALE,WHITE,1,2009-01-12 0:00,40216,NO,BODY,2010-11-29 0:00,RELEASED,,,UNKNOWN
2010-11-29,DOG,,UNKNOWN,,,,40218,YES,BODY,2010-11-30 0:00,UNKNOWN,,,UNKNOWN
2010-11-29,CAT,,UNKNOWN,,,,40213,NO,BODY,2010-11-29 0:00,UNKNOWN,,,UNKNOWN
2010-11-30,DOG,,FEMALE,BLACK,1,2010-09-10 0:00,40216,NO,BODY,2010-11-30 0:00,UNKNOWN,,,UNKNOWN
2010-11-30,DOG,,UNKNOWN,,,,40215,YES,BODY,2010-12-01 0:00,UNKNOWN,,,UNKNOWN
2010-11-30,DOG,,UNKNOWN,,,,40229,NO,BODY,2010-12-02 0:00,UNKNOWN,,,UNKNOWN
2010-11-30,DOG,,FEMALE,BROWN,,,40202,NO,BODY,2010-11-30 0:00,UNKNOWN,,,UNKNOWN
2010-12-01,DOG,,UNKNOWN,,,,40219,YES,BODY,2010-12-01 0:00,UNKNOWN,,,UNKNOWN
2010-12-02,DOG,,UNKNOWN,BRN-RED,,,40216,NO,BODY,2010-12-02 0:00,UNKNOWN,,,UNKNOWN
2010-12-02,DOG,,MALE,BROWN,1,2010-12-08 0:00,40222,NO,BODY,2010-12-10 0:00,RELEASED,,,UNKNOWN
2010-12-03,DOG,,UNKNOWN,,,,40245,YES,BODY,2010-12-06 0:00,UNKNOWN,,,UNKNOWN
2010-12-04,DOG,,UNKNOWN,BLACK,,,40272,YES,BODY,2010-12-06 0:00,UNKNOWN,,,UNKNOWN
2010-12-04,DOG,,MALE,BLACK,1,2010-06-23 0:00,40299,NO,HEAD,2010-12-08 0:00,RELEASED,,,UNKNOWN
2010-12-04,CAT,,UNKNOWN,BLACK,,,40228,NO,BODY,2010-12-04 0:00,UNKNOWN,,,UNKNOWN
2010-12-05,DOG,,UNKNOWN,,,,40211,NO,BODY,2010-12-06 0:00,UNKNOWN,,,UNKNOWN
2010-12-06,DOG,,FEMALE,TAN,,,40223,YES,BODY,2010-12-07 0:00,UNKNOWN,,,UNKNOWN
2010-12-06,DOG,,MALE,TRI,,,40223,NO,BODY,2010-12-07 0:00,UNKNOWN,,,UNKNOWN
2010-12-06,DOG,,MALE,BLK-GRAY,1,2010-11-16 0:00,40207,NO,BODY,2010-12-07 0:00,RELEASED,,,UNKNOWN
2010-12-07,DOG,,MALE,BLK-WHITE,1,2010-02-13 0:00,40258,NO,HEAD,2010-12-09 0:00,RELEASED,,,UNKNOWN
2010-12-08,CAT,,FEMALE,BRINDLE,1,2010-12-21 0:00,40214,NO,BODY,2010-12-13 0:00,UNKNOWN,,,UNKNOWN
2010-12-08,DOG,,UNKNOWN,BROWN,,,40204,NO,BODY,2010-12-08 0:00,UNKNOWN,,,UNKNOWN
2010-12-09,DOG,,UNKNOWN,,,,40214,NO,BODY,2010-12-09 0:00,KILLED,2010-12-10 0:00,,NEGATIVE
2010-12-09,DOG,,MALE,BLACK,,,40241,NO,BODY,2010-12-09 0:00,UNKNOWN,,,UNKNOWN
2010-12-09,CAT,,UNKNOWN,BLACK,,,47112,NO,BODY,2010-12-09 0:00,UNKNOWN,,,UNKNOWN
2010-12-10,DOG,,FEMALE,BLK-WHT,1,2010-09-25 0:00,40241,NO,BODY,2010-12-13 0:00,RELEASED,,,UNKNOWN
2010-12-10,DOG,,FEMALE,RED,1,2010-05-05 0:00,40216,NO,HEAD,2010-12-15 0:00,RELEASED,,,UNKNOWN
2010-12-10,DOG,,MALE,GRAY-BLK,,,40272,NO,BODY,2010-12-14 0:00,RELEASED,,,UNKNOWN
2010-12-11,DOG,,MALE,BRN-WHITE,1,2010-04-16 0:00,40258,NO,HEAD,2010-12-15 0:00,RELEASED,,,UNKNOWN
2010-12-11,DOG,,UNKNOWN,,,,40214,YES,BODY,2010-12-13 0:00,UNKNOWN,,,UNKNOWN
2010-12-11,DOG,,UNKNOWN,BLACK,,,40118,YES,BODY,2010-12-13 0:00,UNKNOWN,,,UNKNOWN
2010-12-11,DOG,,MALE,GREY-WHITE,1,2010-03-04 0:00,40212,NO,BODY,2010-12-14 0:00,RELEASED,,,UNKNOWN
2010-12-11,DOG,,UNKNOWN,,,,40218,YES,BODY,2010-12-11 0:00,UNKNOWN,,,UNKNOWN
2010-12-12,DOG,,UNKNOWN,BROWN,,,40213,YES,BODY,2010-12-13 0:00,UNKNOWN,,,UNKNOWN
2010-12-12,CAT,,MALE,BLK-WHITE,1,2011-01-22 0:00,40205,NO,BODY,2010-12-13 0:00,RELEASED,,,UNKNOWN
2010-12-12,CAT,,FEMALE,ORANGE,,,40218,NO,BODY,2010-12-12 0:00,UNKNOWN,,,UNKNOWN
2010-12-13,DOG,,MALE,BRN-TAN,1,2010-04-21 0:00,47142,NO,BODY,2010-12-13 0:00,RELEASED,,,UNKNOWN
2010-12-13,DOG,,MALE,BRINDLE-BR,1,2010-03-16 0:00,40205,NO,BODY,2010-12-14 0:00,RELEASED,,,UNKNOWN
2010-12-14,DOG,,MALE,LT. BROWN,1,2010-01-27 0:00,40291,NO,HEAD,2010-12-16 0:00,RELEASED,,,UNKNOWN
2010-12-15,CAT,,UNKNOWN,BLACK,,,40214,NO,BODY,2010-12-15 0:00,UNKNOWN,,,UNKNOWN
2010-12-16,DOG,,MALE,BROWN,1,2000-12-30 0:00,40214,NO,BODY,2010-12-17 0:00,RELEASED,,,UNKNOWN
2010-12-17,CAT,,UNKNOWN,ORANGE,,,47129,NO,BODY,2010-12-20 0:00,UNKNOWN,,,UNKNOWN
2010-12-17,DOG,,UNKNOWN,,,,40214,YES,BODY,2010-12-20 0:00,UNKNOWN,,,UNKNOWN
2010-12-18,DOG,,FEMALE,RED-BROWN,1,2010-09-11 0:00,40220,NO,HEAD,2010-12-23 0:00,RELEASED,,,UNKNOWN
2010-12-18,DOG,,UNKNOWN,,,,40220,YES,BODY,2010-12-20 0:00,UNKNOWN,,,UNKNOWN
2010-12-18,DOG,,MALE,BRN-WHITE,,,40228,NO,BODY,2010-12-18 0:00,UNKNOWN,,,UNKNOWN
2010-12-18,DOG,,UNKNOWN,,,,40222,YES,BODY,2010-12-20 0:00,RELEASED,,,UNKNOWN
2010-12-18,DOG,,UNKNOWN,WHITE,,2010-07-23 0:00,40219,NO,BODY,2010-12-18 0:00,UNKNOWN,,,UNKNOWN
2010-12-19,DOG,,MALE,WHT-BROWN,3,2011-01-05 0:00,40215,NO,BODY,2010-12-20 0:00,RELEASED,,,UNKNOWN
2010-12-20,DOG,,UNKNOWN,,,,40228,NO,BODY,2010-12-20 0:00,UNKNOWN,,,UNKNOWN
2010-12-21,DOG,,FEMALE,BROWN,3,2011-01-13 0:00,40229,NO,BODY,2010-12-22 0:00,RELEASED,,,UNKNOWN
2010-12-21,DOG,,MALE,BLK-WHITE,1,2010-11-18 0:00,40215,NO,BODY,2010-12-22 0:00,RELEASED,,,UNKNOWN
2010-12-21,CAT,,FEMALE,GREY-WHITE,1,2011-01-19 0:00,40214,NO,BODY,2010-12-22 0:00,UNKNOWN,,,UNKNOWN
2010-12-21,CAT,,UNKNOWN,WHITE-BRN,,,40203,NO,BODY,2010-12-21 0:00,UNKNOWN,,,UNKNOWN
2010-12-21,CAT,,UNKNOWN,WHT-GRAY,,,40215,NO,BODY,2010-12-21 0:00,UNKNOWN,,,UNKNOWN
2010-12-21,CAT,,FEMALE,WHT-GRAY,1,2010-11-04 0:00,40215,NO,BODY,2010-12-21 0:00,RELEASED,,,UNKNOWN
2010-12-22,DOG,,FEMALE,TAN,1,2010-12-22 0:00,40215,NO,BODY,2010-12-22 0:00,RELEASED,,,UNKNOWN
2010-12-23,BAT,,UNKNOWN,BROWN,,,40216,NO,BODY,2010-12-28 0:00,UNKNOWN,2010-12-24 0:00,,UNKNOWN
2010-12-23,DOG,,UNKNOWN,BLACK/TAN,,,40214,NO,HEAD,2010-12-28 0:00,UNKNOWN,,,UNKNOWN
2010-12-23,DOG,,MALE,BRN-BLACK,,,40215,NO,BODY,2010-12-23 0:00,UNKNOWN,,,UNKNOWN
2010-12-24,DOG,GERM SHEPHERD,UNKNOWN,BROWN/BLAC,,,40291,NO,BODY,2010-12-27 0:00,UNKNOWN,2010-12-26 0:00,,NEGATIVE
2010-12-24,DOG,,UNKNOWN,,,,,NO,BODY,2010-12-27 0:00,UNKNOWN,,,UNKNOWN
2010-12-24,DOG,,UNKNOWN,BROWN/WHIT,3,,40272,NO,BODY,2010-12-27 0:00,RELEASED,,,UNKNOWN
2010-12-24,DOG,,UNKNOWN,BLK-WHITE,1,2010-07-12 0:00,40245,NO,BODY,2011-01-10 0:00,RELEASED,,,UNKNOWN
2010-12-25,DOG,,FEMALE,BLK,,2010-06-21 0:00,40223,NO,HEAD,2010-12-27 0:00,RELEASED,,,UNKNOWN
2010-12-25,DOG,,FEMALE,BROWN,1,2011-01-17 0:00,40223,NO,HEAD,2010-12-27 0:00,RELEASED,,,UNKNOWN
2010-12-25,DOG,,UNKNOWN,WHITE,,,40291,YES,BODY,2010-12-27 0:00,UNKNOWN,,,UNKNOWN
2010-12-25,CAT,,FEMALE,BLACK/WHIT,,,40220,NO,BODY,2010-12-28 0:00,RELEASED,,,UNKNOWN
2010-12-26,DOG,,MALE,YELLOW,1,2010-01-20 0:00,40217,NO,BODY,2010-12-27 0:00,UNKNOWN,,,UNKNOWN
2010-12-26,DOG,,MALE,RED-BRINDL,1,2010-02-09 0:00,,NO,BODY,2010-12-27 0:00,RELEASED,,,UNKNOWN
2010-12-26,DOG,,MALE,WHITE-TAN,,,40211,NO,BODY,2010-12-28 0:00,RELEASED,,,UNKNOWN
2010-12-26,DOG,,UNKNOWN,TRICOLOR,,,40220,NO,BODY,2010-12-28 0:00,UNKNOWN,,,UNKNOWN
2010-12-27,DOG,,UNKNOWN,,,,40211,NO,BODY,2010-12-28 0:00,UNKNOWN,,,UNKNOWN
2010-12-27,CAT,,FEMALE,WHITE/CREA,,,40272,NO,BODY,2011-01-07 0:00,UNKNOWN,,,UNKNOWN
2010-12-27,CAT,,MALE,,,,40220,YES,BODY,2011-01-07 0:00,UNKNOWN,,,UNKNOWN
2010-12-28,DOG,,UNKNOWN,,,,40291,NO,HEAD,2010-12-29 0:00,UNKNOWN,,,UNKNOWN
2010-12-28,DOG,,UNKNOWN,GREY,,,40207,YES,BODY,2010-12-29 0:00,UNKNOWN,,,UNKNOWN
2010-12-28,DOG,,UNKNOWN,,,,,NO,BODY,2010-12-29 0:00,UNKNOWN,,,UNKNOWN
2010-12-28,DOG,,MALE,BROWN,,,47150,NO,HEAD,2010-12-30 0:00,RELEASED,,,UNKNOWN
2010-12-28,DOG,,MALE,BLK-WHITE,,,40212,NO,BODY,2010-12-30 0:00,RELEASED,,,UNKNOWN
2010-12-28,DOG,,UNKNOWN,,,,40229,YES,BODY,2011-01-03 0:00,UNKNOWN,,,UNKNOWN
