set_num,name,year,theme_id,num_parts,theme_name,parent_id
41090-1,Olivia's Garden Pool,2015,494,82,Friends,
41091-1,Mia's Roadster,2015,494,194,Friends,
41092-1,Stephanie's Pizzeria,2015,494,87,Friends,
41093-1,Heartlake Hair Salon,2015,494,334,Friends,
41094-1,Heartlake Lighthouse,2015,494,471,Friends,
41095-1,Emma’s House,2015,494,727,Friends,
41097-1,Heartlake Hot Air Balloon,2015,494,254,Friends,
41098-1,Emma's Tourist Kiosk,2015,494,98,Friends,
41099-1,Heartlake Skate Park,2015,494,198,Friends,
41100-1,Heartlake Private Jet,2015,494,229,Friends,
41101-1,Heartlake Grand Hotel ,2015,494,1573,Friends,
41103-1,Pop Star Recording Studio,2015,494,171,Friends,
41104-1,Pop Star Dressing Room,2015,494,297,Friends,
41105-1,Pop Star Show Stage,2015,494,446,Friends,
41106-1,Pop Star Tour Bus,2015,494,680,Friends,
41107-1,Pop Star Limousine,2015,494,263,Friends,
41108-1,Heartlake Food Market,2015,494,391,Friends,
41109-1,Heartlake City Airport,2015,494,691,Friends,
41110-1,Birthday Party,2016,494,191,Friends,
41111-1,Party Train,2016,494,109,Friends,
41112-1,Party Cakes,2016,494,50,Friends,
41113-1,Party Gift Shop,2016,494,52,Friends,
41114-1,Party Styling,2016,494,53,Friends,
41115-1,Emma's Creative Workshop,2016,494,107,Friends,
41116-1,Olivia's Exploration Car,2016,494,184,Friends,
41117-1,Pop Star TV Studio,2016,494,195,Friends,
41118-1,Heartlake Supermarket,2016,494,316,Friends,
41119-1,Heartlake Cupcake Cafe,2016,494,444,Friends,
41120-1,Adventure Camp Archery,2016,494,114,Friends,
41121-1,Adventure Camp Rafting,2016,494,320,Friends,
41122-1,Adventure Camp Tree House,2016,494,724,Friends,
41123-1,Foal's Washing Station,2016,494,85,Friends,
41124-1,Heartlake Puppy Daycare,2016,494,285,Friends,
41125-1,Horse Vet Trailer,2016,494,378,Friends,
41126-1,Heartlake Riding Club,2016,494,582,Friends,
41127-1,Amusement Park Arcade,2016,494,173,Friends,
41128-1,Amusement Park Space Ride,2016,494,193,Friends,
41129-1,Amusement Park Hot Dog Van,2016,494,243,Friends,
41130-1,Amusement Park Roller Coaster,2016,494,1122,Friends,
41132-1,Heartlake Party Shop,2016,494,175,Friends,
41133-1,Amusement Park Bumper Cars,2016,494,423,Friends,
41134-1,Heartlake Performance School,2016,494,772,Friends,
41135-1,Livi’s Pop Star House,2016,494,596,Friends,
41300-1,Puppy Championship,2017,494,185,Friends,
41301-1,Puppy Parade,2017,494,145,Friends,
41305-1,Emma's Photo Studio,2017,494,95,Friends,
41306-1,Mia's Beach Scooter,2017,494,79,Friends,
41307-1,Olivia's Creative Lab,2017,494,99,Friends,
41308-1,Stephanie's Friendship Cakes,2017,494,94,Friends,
41309-1,Andrea's Musical Duet,2017,494,86,Friends,
41310-1,Heartlake Gift Delivery,2017,494,185,Friends,
41311-1,Heartlake Pizzeria,2017,494,287,Friends,
41312-1,Heartlake Sports Center,2017,494,327,Friends,
41313-1,Heartlake Summer Pool,2017,494,588,Friends,
41314-1,Stephanie's House,2017,494,623,Friends,
4659602-1,Display Stand,2012,494,17,Friends,
471518-1,Happy The Cute Dolphin,2015,494,17,Friends,
471602-1,Pony Grooming Kit,2016,494,28,Friends,
5000245-1,Stephanie,2012,494,5,Friends,
5002112-1,Bracelets,2014,494,18,Friends,
5002113-1,Beach Hammock,2014,494,23,Friends,
5002928-1,Party Polybag,2015,494,11,Friends,
5002929-1,Friends Interior Design Kit,2015,494,28,Friends,
5002930-1,Hair Accessories,2015,494,6,Friends,
5002931-1,Disco Dance Floor,2015,494,26,Friends,
561407-1,Charlie The Puppy,2014,494,13,Friends,
561408-1,Summer Beach,2014,494,27,Friends,
561409-1,Cookie Kitchen,2014,494,28,Friends,
561410-1,Halloween Toy Shop,2014,494,29,Friends,
561412-1,Christmas Tree,2014,494,35,Friends,
561501-1,Penguin Ice Slide,2015,494,10,Friends,
561502-1,Dressing Table,2015,494,22,Friends,
561503-1,Bunny And Garden,2015,494,18,Friends,
561504-1,Party And Cake,2015,494,23,Friends,
561505-1,Picnic Set,2015,494,21,Friends,
561506-1,Sweet Garden And Kitchen,2015,494,23,Friends,
561507-1,Garden And Wheelbarrow,2015,494,20,Friends,
561508-1,Turtle’s island,2015,494,19,Friends,
561509-1,Guitar And Stage,2015,494,21,Friends,
561510-1,Trick Or Treat,2015,494,19,Friends,
561511-1,Hedgehog In The Woods,2015,494,20,Friends,
561512-1,Winter Fun,2015,494,24,Friends,
6006139-1,Best Friends Promotional Brick Set,2012,494,2,Friends,
6043173-1,Friends Baking Set,2013,494,20,Friends,
66434-1,"Friends Super Pack 3 in 1 (3187, 3934, 3935)",2012,494,3,Friends,
66435-1,"Friends Super Pack 4 in 1 (3061, 3183, 3934, 3936)",2012,494,4,Friends,
850967-1,Jungle Accessory Set,2014,494,39,Friends,
851362-1,Friends Party Set,2015,494,60,Friends,
853393-1,Friends Picture Frame,2012,494,51,Friends,
853556-1,Mini-doll Campsite Set,2016,494,35,Friends,
FR561502-1,Dressing table,2015,494,22,Friends,
FR561601-1,Baby Parrot And Nest,2016,494,16,Friends,
FR561602-1,Valentine’s day,2016,494,24,Friends,
FR561603-1,Cookie The Superstar,2016,494,20,Friends,
FR561604-1,Cute Kitchen,2016,494,24,Friends,
FR561605-1,Ice Cream Cart,2016,494,24,Friends,
FR561606-1,Rabbit and hutch,2016,494,18,Friends,
FR561607-1,Happy Beach,2016,494,17,Friends,
FR561608-1,Cookie Cart,2016,494,29,Friends,
FR561609-1,Olivia’s laboratory,2016,494,19,Friends,
FR561610-1,Scary Shop,2016,494,27,Friends,
FR561611-1,Gifts wrapping table,2016,494,22,Friends,
FR561612-1,Kitten foil pack,2016,494,23,Friends,
FR561701-1,Bear in Ice Cave foil pack,2017,494,24,Friends,
FRNDSMAGBEACH-1,LEGO Friends Magazine Issue 'Friends on the beach' Polybag,2014,494,20,Friends,
FRNDSMAGJNGLE-1,LEGO Friends Magazine Issue 'Jungle adventures' Polybag,2014,494,28,Friends,
JUNGLE-ADV-1,Jungle Adventures,2015,494,28,Friends,
MOMENTS-1,This moments,2015,494,18,Friends,
TRUFRIENDS-1,Wishing Well,2017,494,33,Friends,
WishingWell-1,Wishing Well [Toys R Us Promo],2013,494,28,Friends,
1076-1,Advent Calendar 1999,1999,207,228,Advent,206.0
2250-1,Advent Calendar 2000,2000,207,240,Advent,206.0
40222-1,24-in-1 Holiday Countdown,2016,207,250,Advent,206.0
1076-10,Advent Calendar 1999 (Day  9) Fire Engine,1999,217,10,Advent Sub-Set,206.0
1076-11,Advent Calendar 1999 (Day 10) Santa Minifig,1999,217,5,Advent Sub-Set,206.0
1076-12,Advent Calendar 1999 (Day 11) Dog,1999,217,8,Advent Sub-Set,206.0
1076-13,Advent Calendar 1999 (Day 12) Hippo,1999,217,9,Advent Sub-Set,206.0
1076-14,Advent Calendar 1999 (Day 13) Hovercraft,1999,217,10,Advent Sub-Set,206.0
1076-15,Advent Calendar 1999 (Day 14) Penguin,1999,217,8,Advent Sub-Set,206.0
1076-16,Advent Calendar 1999 (Day 15) Elf,1999,217,12,Advent Sub-Set,206.0
1076-17,Advent Calendar 1999 (Day 16) Seaplane,1999,217,10,Advent Sub-Set,206.0
1076-18,Advent Calendar 1999 (Day 17) Gentleman,1999,217,10,Advent Sub-Set,206.0
1076-19,Advent Calendar 1999 (Day 18) Elephant,1999,217,10,Advent Sub-Set,206.0
1076-2,Advent Calendar 1999 (Day  1) Plane,1999,217,11,Advent Sub-Set,206.0
1076-20,Advent Calendar 1999 (Day 19) Sea Plane,1999,217,8,Advent Sub-Set,206.0
1076-21,Advent Calendar 1999 (Day 20) Cow,1999,217,10,Advent Sub-Set,206.0
1076-22,Advent Calendar 1999 (Day 21) Police Car,1999,217,11,Advent Sub-Set,206.0
1076-23,Advent Calendar 1999 (Day 22) Dog with Red Hat,1999,217,12,Advent Sub-Set,206.0
1076-24,Advent Calendar 1999 (Day 23) Police Helicopter,1999,217,10,Advent Sub-Set,206.0
1076-25,Advent Calendar 1999 (Day 24) Santa,1999,217,11,Advent Sub-Set,206.0
1076-3,Advent Calendar 1999 (Day  2) Snowman,1999,217,11,Advent Sub-Set,206.0
1076-4,Advent Calendar 1999 (Day  3) Speedboat,1999,217,7,Advent Sub-Set,206.0
1076-5,Advent Calendar 1999 (Day  4) Girl,1999,217,8,Advent Sub-Set,206.0
1076-6,Advent Calendar 1999 (Day  5) Sailboat,1999,217,9,Advent Sub-Set,206.0
1076-7,Advent Calendar 1999 (Day  6) Reindeer,1999,217,12,Advent Sub-Set,206.0
1076-8,Advent Calendar 1999 (Day  7) Plane,1999,217,10,Advent Sub-Set,206.0
1076-9,Advent Calendar 1999 (Day  8) Girl,1999,217,8,Advent Sub-Set,206.0
2250-10,Advent Calendar 2000 (Day  9) Duck,2000,217,7,Advent Sub-Set,206.0
2250-11,Advent Calendar 2000 (Day 10) Plane,2000,217,9,Advent Sub-Set,206.0
2250-12,Advent Calendar 2000 (Day 11) Elf,2000,217,10,Advent Sub-Set,206.0
2250-13,Advent Calendar 2000 (Day 12) Duck,2000,217,7,Advent Sub-Set,206.0
2250-14,Advent Calendar 2000 (Day 13) Boat,2000,217,9,Advent Sub-Set,206.0
2250-15,Advent Calendar 2000 (Day 14) Rhinocerous,2000,217,10,Advent Sub-Set,206.0
2250-16,Advent Calendar 2000 (Day 15) Girl,2000,217,10,Advent Sub-Set,206.0
2250-17,Advent Calendar 2000 (Day 16) Plane,2000,217,10,Advent Sub-Set,206.0
2250-18,Advent Calendar 2000 (Day 17) Bull,2000,217,11,Advent Sub-Set,206.0
2250-19,Advent Calendar 2000 (Day 18) Hovercraft,2000,217,10,Advent Sub-Set,206.0
2250-2,Advent Calendar 2000 (Day  1) Plane,2000,217,12,Advent Sub-Set,206.0
2250-20,Advent Calendar 2000 (Day 19) Christmas Bunny,2000,217,7,Advent Sub-Set,206.0
2250-21,Advent Calendar 2000 (Day 20) Jet,2000,217,9,Advent Sub-Set,206.0
2250-22,Advent Calendar 2000 (Day 21) Parrot,2000,217,9,Advent Sub-Set,206.0
2250-23,Advent Calendar 2000 (Day 22) Truck,2000,217,10,Advent Sub-Set,206.0
2250-24,Advent Calendar 2000 (Day 23) Helicopter,2000,217,8,Advent Sub-Set,206.0
2250-25,Advent Calendar 2000 (Day 24) Santa,2000,217,11,Advent Sub-Set,206.0
2250-3,Advent Calendar 2000 (Day  2) Snowman,2000,217,11,Advent Sub-Set,206.0
2250-4,Advent Calendar 2000 (Day  3) Ship,2000,217,12,Advent Sub-Set,206.0
2250-5,Advent Calendar 2000 (Day  4) Boy,2000,217,10,Advent Sub-Set,206.0
2250-6,Advent Calendar 2000 (Day  5) Elephant,2000,217,10,Advent Sub-Set,206.0
2250-7,Advent Calendar 2000 (Day  6) Waterplane,2000,217,10,Advent Sub-Set,206.0
2250-8,Advent Calendar 2000 (Day  7) Giraffe,2000,217,13,Advent Sub-Set,206.0
2250-9,Advent Calendar 2000 (Day  8) Boat,2000,217,10,Advent Sub-Set,206.0
4124-10,"Advent Calendar 2001, Creator (Day  9) Space Buggy",2001,217,18,Advent Sub-Set,206.0
4124-11,"Advent Calendar 2001, Creator (Day 10) Dinosaur",2001,217,8,Advent Sub-Set,206.0
4124-12,"Advent Calendar 2001, Creator (Day 11) Speedboat",2001,217,10,Advent Sub-Set,206.0
4124-13,"Advent Calendar 2001, Creator (Day 12) Reindeer",2001,217,10,Advent Sub-Set,206.0
4124-14,"Advent Calendar 2001, Creator (Day 13) Snowman",2001,217,15,Advent Sub-Set,206.0
4124-15,"Advent Calendar 2001, Creator (Day 14) Jet Ski",2001,217,11,Advent Sub-Set,206.0
4124-16,"Advent Calendar 2001, Creator (Day 15) Dog",2001,217,10,Advent Sub-Set,206.0
4124-17,"Advent Calendar 2001, Creator (Day 16) Police Boat",2001,217,9,Advent Sub-Set,206.0
4124-18,"Advent Calendar 2001, Creator (Day 17) Whale",2001,217,9,Advent Sub-Set,206.0
4124-19,"Advent Calendar 2001, Creator (Day 18) Space Shuttle",2001,217,10,Advent Sub-Set,206.0
4124-2,"Advent Calendar 2001, Creator (Day  1) Cat",2001,217,10,Advent Sub-Set,206.0
4124-20,"Advent Calendar 2001, Creator (Day 19) Parrot",2001,217,9,Advent Sub-Set,206.0
4124-21,"Advent Calendar 2001, Creator (Day 20) Steamship",2001,217,10,Advent Sub-Set,206.0
4124-22,"Advent Calendar 2001, Creator (Day 21) Church",2001,217,11,Advent Sub-Set,206.0
4124-23,"Advent Calendar 2001, Creator (Day 22) Helicopter",2001,217,11,Advent Sub-Set,206.0
4124-24,"Advent Calendar 2001, Creator (Day 23) Christmas Tree",2001,217,10,Advent Sub-Set,206.0
4124-25,"Advent Calendar 2001, Creator (Day 24) Present",2001,217,8,Advent Sub-Set,206.0
4124-3,"Advent Calendar 2001, Creator (Day  2) Max",2001,217,1,Advent Sub-Set,206.0
4124-4,"Advent Calendar 2001, Creator (Day  3) Fireplace",2001,217,11,Advent Sub-Set,206.0
4124-5,"Advent Calendar 2001, Creator (Day  4) Santa",2001,217,10,Advent Sub-Set,206.0
4124-6,"Advent Calendar 2001, Creator (Day  5) Ambulance",2001,217,15,Advent Sub-Set,206.0
4124-7,"Advent Calendar 2001, Creator (Day  6) Penguin",2001,217,10,Advent Sub-Set,206.0
4124-8,"Advent Calendar 2001, Creator (Day  7) Tina",2001,217,1,Advent Sub-Set,206.0
4124-9,"Advent Calendar 2001, Creator (Day  8) Frog with Hat",2001,217,11,Advent Sub-Set,206.0
4428-10,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",2012,217,5,Advent Sub-Set,206.0
4428-11,"Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels",2012,217,10,Advent Sub-Set,206.0
4428-12,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",2012,217,13,Advent Sub-Set,206.0
4428-13,"Advent Calendar 2012, City (Day 12) Female Firefighter",2012,217,5,Advent Sub-Set,206.0
4428-14,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",2012,217,8,Advent Sub-Set,206.0
4428-15,"Advent Calendar 2012, City (Day 14) Box with Burning Logs",2012,217,5,Advent Sub-Set,206.0
4428-16,"Advent Calendar 2012, City (Day 15) Wall with Safety Equipment",2012,217,16,Advent Sub-Set,206.0
4428-17,"Advent Calendar 2012, City (Day 16) Girl with Snowball",2012,217,5,Advent Sub-Set,206.0
4428-18,"Advent Calendar 2012, City (Day 17) Catapult",2012,217,15,Advent Sub-Set,206.0
4428-19,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",2012,217,6,Advent Sub-Set,206.0
4428-2,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",2012,217,5,Advent Sub-Set,206.0
4428-20,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",2012,217,5,Advent Sub-Set,206.0
4428-21,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",2012,217,7,Advent Sub-Set,206.0
4428-22,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",2012,217,9,Advent Sub-Set,206.0
4428-23,"Advent Calendar 2012, City (Day 22) Santa's Sled",2012,217,8,Advent Sub-Set,206.0
4428-24,"Advent Calendar 2012, City (Day 23) Wrapped Gifts",2012,217,16,Advent Sub-Set,206.0
4428-25,"Advent Calendar 2012, City (Day 24) Santa on Snowmobile",2012,217,13,Advent Sub-Set,206.0
4428-3,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",2012,217,8,Advent Sub-Set,206.0
4428-4,"Advent Calendar 2012, City (Day 3) Christmas Tree",2012,217,16,Advent Sub-Set,206.0
4428-5,"Advent Calendar 2012, City (Day 4) Stairs and Star for Tree",2012,217,8,Advent Sub-Set,206.0
4428-6,"Advent Calendar 2012, City (Day 5) Wall with Fireman Equipment",2012,217,17,Advent Sub-Set,206.0
4428-7,"Advent Calendar 2012, City (Day  6) Boy with Snowball",2012,217,5,Advent Sub-Set,206.0
4428-8,"Advent Calendar 2012, City (Day 7) Toy Fire Engine with Remote",2012,217,17,Advent Sub-Set,206.0
4428-9,"Advent Calendar 2012, City (Day 8) Wall with Ski Equipment",2012,217,24,Advent Sub-Set,206.0
1077-1,Supplementary Set,1976,528,170,Supplemental,507.0
45120-1,LearnToLearn Core set,2014,528,2016,Supplemental,507.0
9001-2,Medium Blue Storage Bin (16.5in x 12in x 6in),2007,528,1,Supplemental,507.0
9241-1,Wheels Set,2007,528,360,Supplemental,507.0
9243-1,Doors Windows and Roof Tiles,2002,528,270,Supplemental,507.0
9256-1,"Faces, Fences, Wheels and Windows",2000,528,110,Supplemental,507.0
9279-2,Small Lego System Baseplates,2008,528,9,Supplemental,507.0
9286-1,Large Building Plates,1998,528,4,Supplemental,507.0
9384-1,Bricks,2010,528,884,Supplemental,507.0
9386-1,Doors Windows & Roof Tiles,2010,528,278,Supplemental,507.0
9641-1,Mechanisms Pneumatics Add-On Set,2008,528,31,Supplemental,507.0
9840-1,X-Large Blue Storage Bin (16.5in x 12in x 10in),2006,528,2,Supplemental,507.0
991268-1,Special Elements Pack,2009,528,674,Supplemental,507.0
991319-1,Medium Gray Storage Bin,2008,528,1,Supplemental,507.0
10937-1,Arkham Asylum Breakout,2012,484,1619,Batman,482.0
30160-1,Bat Jetski,2012,484,40,Batman,482.0
30161-1,Batmobile,2012,484,45,Batman,482.0
30164-1,Lex Luthor,2012,484,17,Batman,482.0
30166-1,Robin and Redbird Cycle,2013,484,40,Batman,482.0
30300-1,The Batman Tumbler,2014,484,57,Batman,482.0
30301-1,Batwing,2014,484,45,Batman,482.0
30303-1,The Joker Bumper Car,2015,484,47,Batman,482.0
30446-1,The Batmobile,2016,484,63,Batman,482.0
30521-1,The Mini Batmobile,2017,484,68,Batman,482.0
30522-1,Batman in the Phantom Zone polybag,2016,484,59,Batman,482.0
30523-1,The Joker Battle Training,2017,484,49,Batman,482.0
30524-1,The Mini Batwing,2017,484,80,Batman,482.0
30603-1,Batman Classic TV Series - Mr. Freeze,2016,484,16,Batman,482.0
30607-1,Disco Batman - Tears of Batman,2017,484,13,Batman,482.0
5004590-1,Bat Pod,2015,484,338,Batman,482.0
6857-1,The Dynamic Duo Funhouse Escape,2012,484,378,Batman,482.0
6858-1,Catwoman Catcycle City Chase,2012,484,89,Batman,482.0
6860-1,The Batcave,2012,484,689,Batman,482.0
6863-1,Batwing Battle Over Gotham City,2012,484,277,Batman,482.0
6864-1,Batmobile and the Two-Face Chase,2012,484,541,Batman,482.0
70900-1,The Joker Balloon Escape,2017,484,123,Batman,482.0
70901-1,Mr. Freeze Ice Attack,2017,484,195,Batman,482.0
70902-1,Catwoman Catcycle Chase,2017,484,138,Batman,482.0
70903-1,The Riddler Riddle Racer,2017,484,253,Batman,482.0
70904,Clayface Splat Attack,2017,484,0,Batman,482.0
70904-1,"Clayface"" Splat Attack",2017,484,448,Batman,482.0
70905-1,The Batmobile,2017,484,580,Batman,482.0
70906,LEGO® Batman Movie - The Joker™ Notorious Lowrider,2017,484,0,Batman,482.0
70906-1,"The Joker"" Notorious Lowrider",2017,484,431,Batman,482.0
70907-1,Killer Croc Tail-Gator,2017,484,459,Batman,482.0
70908-1,The Scuttler,2017,484,774,Batman,482.0
70909-1,Batcave Break-in,2017,484,1042,Batman,482.0
70910-1,"Scarecrow"" Special Delivery",2017,484,203,Batman,482.0
70911-1,The Penguin™ Arctic Roller,2017,484,304,Batman,482.0
70912-1,Arkham Asylum,2017,484,1621,Batman,482.0
70913-1,"Scarecrow"" Fearful Face-off",2017,484,140,Batman,482.0
70914-1,"Bane"" Toxic Truck Attack",2017,484,365,Batman,482.0
70915-1,"Two-Face"" Double Demolition",2017,484,563,Batman,482.0
70916-1,The Batwing,2017,484,1052,Batman,482.0
71017-1,Lobster-Lovin’ Batman™,2017,484,7,Batman,482.0
71017-10,Pink Power Batgirl™,2017,484,8,Batman,482.0
71017-11,Red Hood™,2017,484,8,Batman,482.0
71017-12,The Eraser™,2017,484,6,Batman,482.0
71017-13,Nurse Harley Quinn™,2017,484,7,Batman,482.0
71017-14,Orca™,2017,484,5,Batman,482.0
71017-15,Zodiac Master™,2017,484,6,Batman,482.0
71017-16,Catman™,2017,484,9,Batman,482.0
71017-17,March Harriet™,2017,484,6,Batman,482.0
71017-18,The Calculator™,2017,484,8,Batman,482.0
71017-19,King Tut™,2017,484,7,Batman,482.0
71017-2,Glam Metal Batman™,2017,484,8,Batman,482.0
71017-20,The Mime™,2017,484,7,Batman,482.0
71017-3,Fairy Batman™,2017,484,8,Batman,482.0
71017-4,Clan of the Cave Batman™,2017,484,7,Batman,482.0
71017-5,Vacation Batman™,2017,484,8,Batman,482.0
71017-6,Barbara Gordon™,2017,484,8,Batman,482.0
71017-7,Commissioner Gordon™,2017,484,7,Batman,482.0
71017-8,The Joker™ – Arkham Asylum,2017,484,6,Batman,482.0
71017-9,Dick Grayson™,2017,484,7,Batman,482.0
76000-1,Arctic Batman vs. Mr. Freeze: Aquaman on Ice,2013,484,197,Batman,482.0
76001-1,The Bat vs. Bane: Tumbler Chase,2013,484,366,Batman,482.0
76010-1,The Penguin Face Off,2014,484,136,Batman,482.0
76011-1,Batman: Man-Bat Attack,2014,484,183,Batman,482.0
76012-1,Batman: The Riddler Chase,2014,484,303,Batman,482.0
76013-1,The Joker Steam Roller,2014,484,485,Batman,482.0
76034-1,Batboat Harbor Pursuit,2015,484,263,Batman,482.0
76035-1,Jokerland,2015,484,1034,Batman,482.0
76052-1,Batman Classic TV Series - Batcave,2016,484,2470,Batman,482.0
76053-1,Gotham City Cycle Chase,2016,484,224,Batman,482.0
76054-1,Batman: Scarecrow Harvest of Fear,2016,484,561,Batman,482.0
76055-1,Batman: Killer Croc Sewer Smash,2016,484,757,Batman,482.0
76056-1,Batman: Rescue from Ra's al Ghul,2016,484,256,Batman,482.0
76069-1,Mighty Micros: Batman vs. Killer Moth,2017,484,83,Batman,482.0
7779-1,The Batman Dragster: Catwoman Pursuit,2006,484,92,Batman,482.0
7780-1,The Batboat: Hunt for Killer Croc,2006,484,194,Batman,482.0
7781-1,The Batmobile: Two-Face's Escape,2006,484,392,Batman,482.0
7782-1,The Batwing: The Joker's Aerial Assault,2006,484,529,Batman,482.0
7783-1,The Batcave: The Penguin and Mr. Freeze's Invasion,2006,484,1090,Batman,482.0
7785-1,Arkham Asylum,2006,484,868,Batman,482.0
7786-1,The Batcopter: The Chase for the Scarecrow,2007,484,299,Batman,482.0
7787-1,The Bat-Tank: The Riddler and Bane's Hideout,2007,484,651,Batman,482.0
7884-1,Batman's Buggy: The Escape of Mr. Freeze,2008,484,76,Batman,482.0
7885-1,Robin's Scuba Jet: Attack of The Penguin,2008,484,207,Batman,482.0
7886-1,The Batcycle: Harley Quinn's Hammer Truck,2008,484,273,Batman,482.0
7888-1,The Tumbler: Joker's Ice Cream Surprise,2008,484,456,Batman,482.0
comcon003-1,Batman and Joker Minifig Pack - San Diego Comic-Con 2008 Exclusive,2008,484,9,Batman,482.0
comcon014-1,Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive,2011,484,1,Batman,482.0
comcon018-1,Super Heroes Unite - Batman - New York Comic-Con 2011 Exclusive,2011,484,1,Batman,482.0
comcon037-1,Batman Classic TV Series Batmobile,2014,484,152,Batman,482.0
DC1-1,Commemorative Limited Edition Batman Announcement,2006,484,13,Batman,482.0
TRUBATSIGNAL-1,Batman Bat-Signal,2014,484,19,Batman,482.0
TRUJOKERMECH-1,The Joker Mini Mech Bot,2013,484,42,Batman,482.0
1095-1,Super Sub,1999,311,24,Aquasharks,307.0
6100-1,Aquashark Dart,1998,311,24,Aquasharks,307.0
6115-1,Shark Scout,1995,311,28,Aquasharks,307.0
6135-1,Spy Shark,1996,311,60,Aquasharks,307.0
6155-1,Deep Sea Predator,1995,311,104,Aquasharks,307.0
