set_num,name,year,theme_id,num_parts
2886-1,Formula 1 Racing Car,1997,82,25
2887-1,Petrol Station Attendant and Pump,1997,76,15
2889-1,Treasure Cart,1998,190,24
2890-1,Stone Bomber,1998,188,22
2891-1,Wizard Trader,1998,186,18
2892-1,Thunder Arrow Boat,1998,201,21
290-2,Dining Suite,1973,405,113
29-1,4.5V Motor,1977,453,1
291-1,Blackboard and School Desk,1973,405,88
2912-1,Radical Racer,2000,504,16
292-1,Kitchen Sink and Cupboards,1973,405,51
2928-1,Airline Promotional Set,2006,53,137
2928-2,Airline Promotional Set - ANA limited edition,2008,53,137
293-1,Piano,1973,405,89
2933-1,Freight Train,2000,504,79
294-1,Wall Unit,1974,405,58
2949-1,RC Dozer,2001,504,22
295-1,Secretary's Desk,1974,405,80
296-1,Ladies' Hairdressers,1977,405,163
2962-1,Res-Q Lifeguard,1998,92,69
2963-1,Extreme Team Racer,1998,87,83
2964-1,Space Spider,1998,134,45
2965-1,Hornet Scout,1998,134,72
297-1,Nursery,1978,405,168
2981-1,Pooh's Corner,1999,504,0
2982-1,Pooh's Birthday,1999,504,9
2995-1,Adventurers Car & Skeleton,1998,297,69
2996-1,Adventurers Tomb,1998,297,81
2998-1,Stena Line Ferry,1998,471,195
30000-1,Doctor With Car,2009,60,30
3000-1,Trike Buggy,1999,13,30
30001-1,Fireman's Car,2009,58,39
30002-1,Police Boat,2009,61,30
30003-1,Road Roller,2009,56,31
30004-1,Battle Droid on STAP,2009,165,23
30005-1,Imperial Speeder Bike,2009,169,33
30006-1,Clone Walker,2009,165,31
30008-1,Snowman,2009,206,44
30009-1,Christmas Tree,2009,206,47
300-1,T-Junction Road Plates,1978,84,2
30010-1,Fire Chief,2010,58,31
3001-1,Kabaya Promotional Set: Propeller Buggy,1999,11,29
30011-1,Police Dinghy,2010,61,16
30012-1,Mini Airplane,2010,53,34
30013-1,Police Quad,2010,61,30
30014-1,Police Helicopter,2011,61,32
30015-1,Jet Ski,2011,59,24
30016-1,Small Satellite,2011,52,34
30017-1,Police Boat,2012,61,35
30018-1,Police Plane,2012,61,32
30019-1,Fire Helicopter,2012,58,37
30020-1,Jet,2010,23,43
30021-1,Parrot,2010,23,48
30022-1,Bee,2011,22,23
30023-1,Lighthouse,2011,22,25
30024-1,Truck,2011,22,56
30025-1,Clown Fish,2011,22,59
30026-1,Panda,2011,23,61
30027-1,Reindeer,2011,22,66
30028-1,Wreath,2011,227,50
30029-1,LEGO Pudsey Bear,2011,301,95
30030-1,Racing Car,2010,120,29
3003-1,Motorbike,1999,13,28
30031-1,World Race Powerboat,2010,123,27
30032-1,World Race Buggy,2010,123,35
30033-1,Racing Truck,2010,120,40
30034-1,Racing Tow Truck,2010,120,34
30035-1,Racing Car,2010,120,30
30036-1,Buggy Racer,2011,120,26
30040-1,Octopus,2010,315,42
30041-1,Piranha,2010,315,45
30042-1,Mini Sub,2010,315,37
30050-1,Republic Attack Shuttle - Mini,2010,160,54
3005-1,Kabaya Promotional Set: Car,1999,12,26
30051-1,X-wing Fighter - Mini,2010,163,61
30052-1,AAT - Mini,2011,161,46
30053-1,Republic Attack Cruiser - Mini,2011,162,41
30054-1,AT-ST - Mini,2011,163,46
30055-1,Vulture Droid - Mini,2011,162,42
30056-1,Star Destroyer,2012,163,38
30057-1,Anakin's Pod Racer,2012,164,38
30058-1,STAP,2012,158,19
30059-1,MTT,2012,158,51
30061-1,Attack Wagon,2010,196,36
30062-1,Target Practice,2010,196,31
30066-1,Circus Clown Polybag,2013,504,3
30066-2,Circus Ringmaster Polybag,2013,504,3
30066-4,Circus Tiger Polybag,2013,504,3
30066-5,Circus Rabbit Polybag,2013,504,3
30067-1,Duplo Farm Polybag (farmer),2014,504,5
30067-2,Duplo Farm Polybag (calf),2014,504,5
30067-3,Duplo Farm Polybag (goat),2014,504,5
30067-4,Duplo Farm Polybag (cat),2014,504,5
30068-1,Food,2014,504,6
30070-1,Alien Space Ship,2010,275,29
30071-1,Army Jeep,2010,275,37
30072-1,Woody's Camp Out,2010,275,15
30073-1,Buzz's Mini Ship,2010,275,20
30080-1,Ninja Glider,2011,435,26
30081-1,Skeleton Chopper,2011,435,41
30082-1,Enemy Training,2011,435,32
30083-1,Dragon Fight,2011,435,31
30084-1,Ninjago Promotional Set,2011,435,5
30085-1,Snake Battle,2012,435,42
30086-1,Hidden Sword,2012,435,39
30087-1,Cole ZX's Car,2012,435,27
30088-1,Rattla,2012,435,5
30090-1,Desert Glider,2011,437,29
30091-1,Desert Rover,2011,437,31
30-1,Universal Building Set,1976,469,200
30100-1,Andrea on the Beach,2012,494,28
30101-1,Skate Boarder,2012,494,28
30102-1,Desk,2012,494,28
30103-1,Car,2012,494,32
30105-1,Stephanie and Mailbox,2012,494,41
30106-1,Ice Cream Stand,2013,494,34
30107-1,Birthday Party,2013,494,39
30108-1,Summer Picnic,2013,494,33
301-1,Curved Road Plates,1978,84,2
30110-1,Trolley,2011,246,22
30111-1,The Lab,2011,246,34
30112-1,Emma's Flower Stand,2014,494,35
30113-1,Stephanie's Bakery Stand,2014,494,28
30114-1,Andrea's Beach Lounge,2014,494,29
30115-1,Jungle Boat,2014,495,31
30116-1,Rapunzel's Market Visit,2014,579,37
30120-1,Guido,2011,269,34
3012-1,Space Hover,1999,144,20
30121-1,Grem,2011,269,52
30130-1,Mini Black Pearl,2011,263,47
3013-1,Space Jet,1999,142,23
30131-1,Jacks Boat,2011,263,21
30132-1,Voodoo Jack,2011,263,4
30133-1,Jack Sparrow,2011,263,4
30140-1,ADU Walker,2011,127,34
3014-1,Ice Planet Scooter,1999,133,19
30141-1,ADU Jetpack,2011,127,19
30150-1,Race Car,2012,63,35
3015-1,Space Police Car,1999,140,23
30151-1,Mining Dozer,2012,56,33
30152-1,Mining Quad,2012,56,40
30160-1,Bat Jetski,2012,484,40
3016-1,Boss with Cannon,1998,434,24
30161-1,Batmobile,2012,484,45
30162-1,Quinjet,2012,487,33
30163-1,Thor and the Cosmic Cube,2012,487,25
30164-1,Lex Luthor,2012,484,17
30165-1,Hawkeye with Equipment,2012,487,24
30166-1,Robin and Redbird Cycle,2013,484,40
30167-1,Iron Man vs. Fighting Drone,2013,490,24
30168-1,Gun Mounting System,2013,490,16
30170-1,Ganrash,2012,502,56
3017-1,Water Spider,1998,434,25
30180-1,Twin Prop,2012,22,45
3018-1,Go! LEGO Shogun,1998,434,25
30181-1,Helicopter,2012,22,53
30182-1,Santa,2012,228,57
30183-1,Little Car,2013,30,50
30184-1,Little Helicopter,2013,22,56
30185-1,Little Eagle,2013,22,48
30186-1,Christmas Tree,2013,228,51
30187-1,Fast Car,2014,23,56
30188-1,Cute Kitten,2014,22,54
30189-1,Transport Plane,2014,22,49
30190-1,Ferrari 150° Italia,2012,114,33
3019-1,Big Bat,1998,434,23
30191-1,Scuderia Ferrari Truck,2012,114,40
30192-1,Ferrari F40,2012,114,47
30193-1,250 GT Berlinetta,2012,114,24
30194-1,458 Italia,2012,114,32
30195-1,FXX,2012,114,52
30196-1,Shell F1 Team,2012,114,47
30197-1,Snowman,2014,22,60
30-2,Small Ship Set,1973,433,26
30200-1,Zombie Chauffeur Coffin Car,2012,558,32
3020-1,Raft of Johnse,1998,297,18
30201-1,Ghost,2012,558,33
30202-1,Smoothie Stand,2015,494,37
30203-1,Mini Golf,2015,494,26
30204-1,Wish Fountain,2015,494,44
30205-1,Pop Star,2015,494,33
302-1,Straight Road Plates (without crosswalk),1983,84,2
30210-1,Frodo with Cooking Corner,2012,566,35
3021-1,King Pharaoh the Third,1998,297,17
30211-1,Uruk Hai with Ballista,2012,566,21
30212-1,Mirkwood Elf Guard,2012,563,27
30213-1,Gandalf at Dol Guldur,2012,563,31
30215-1,Legolas Greenleaf,2013,564,33
30216-1,Lake-town Guard,2013,564,31
30218-1,Snail,2015,504,6
302-2,Straight Road Plates (with crosswalk),1978,84,2
30220-1,Fire Speedboat,2013,58,40
3022-1,Plane of Hurrykain,1998,297,23
30221-1,Fire Car,2013,58,36
30222-1,Police Helicopter,2013,61,33
30224-1,Lawn Mower,2013,52,41
30225-1,Seaplane,2013,55,37
30226-1,Police Helicopter ,2014,61,48
30227-1,Police Watercraft,2014,61,36
30228-1,Police ATV,2014,61,42
30229-1,Repair Lift,2014,56,40
30230-1,Mini Mech,2013,146,28
3023-1,Slyboot Car,1998,297,23
30231-1,Space Insectoid,2013,146,27
30240-1,Z-95 Headhunter,2013,160,54
30241-1,Mandalorian Fighter,2013,160,49
30242-1,Republic Frigate,2013,164,45
30243-1,Umbaran MHC,2013,160,49
30244-1,Anakin's Jedi Intercepter,2014,159,45
30246-1,Imperial Shuttle,2014,158,57
30247-1,ARC-170 Starfighter,2014,158,54
30250-1,Ewar's Acro-Fighter,2013,571,33
3025-1,25th Anniversary Silver Bucket,1998,469,601
30251-1,Winzar's Pack Patrol,2013,571,38
30252-1,Crug's Swamp Jet,2013,571,23
30253-1,Leonidas' Jungle Dragster,2013,571,30
30254-1,Razcal's Double-Crosser,2013,571,36
30255-1,Crawley,2013,571,11
30256-1,Ice Bear Mech,2015,571,39
30259-1,Azari’s Magic Fire,2015,600,27
30260-1,Lone Ranger’s Pump Car,2013,575,24
3026-1,25th Anniversary Silver Tub,1998,469,1201
30261-1,Tonto's Campfire,2013,575,20
30262-1,Gorzan's Walker ,2014,571,34
30263-1,Spider Crawler,2014,571,40
30264-1,Frax' Phoenix Flyer,2014,571,32
30265-1,Worriz' Fire Bike,2014,571,31
30266-1,Sykor's Ice Cruiser,2014,571,25
30270-1,Kraang's Turtle Target Practice,2013,570,36
3027-1,25th Anniversary Silver Bucket,1998,399,418
30271-1,Mikey's Mini-Shellraiser,2014,570,46
30272-1,A-Wing Starfighter,2015,159,58
30274-1,AT-DP,2015,159,65
30275-1,TIE Advanced Prototype,2015,159,47
30276-1,First Order Special Forces TIE Fighter Set,2015,158,41
30277-1,First Order Star Destroyer,2016,184,56
30278-1,Poe's X-wing Fighter,2015,159,64
30279-1,Kylo Ren's Command Shuttle,2016,184,43
30280-1,The Piece of Resistance,2014,578,33
3028-1,25th Anniversary Silver Tub,1998,399,843
30281-1,Micro Manager Battle,2014,578,27
30282-1,Super Secret Police Enforcer,2014,578,40
30283-1,Off-Road,2015,30,43
30284-1,Tractor,2015,23,51
30285-1,Tiger,2015,31,73
30286-1,Christmas Tree,2015,227,65
30291-1,Anacondrai Battle Mech,2015,435,43
30292-1,Jay Nano Mech,2015,435,54
30293-1,Kai Drifter,2015,435,43
30294-1,The Cowler Dragon,2015,435,45
30300-1,The Batman Tumbler,2014,484,57
30301-1,Batwing,2014,484,45
30302-1,Spider-Man,2014,488,45
30303-1,The Joker Bumper Car,2015,484,47
30304-1,The Avengers Quinjet,2015,487,56
30305-1,Spider-Man Super Jumper,2015,488,38
303-1,Basic Building Set,1987,467,33
30310-1,Arctic Scout,2014,65,39
30311-1,Swamp Police Helicopter,2015,61,51
30312-1,Demolition Driller,2015,56,40
30313-1,Garbage Truck,2015,63,48
30314-1,Go-Kart Racer,2015,63,45
30315-1,Space Utility Vehicle,2015,93,39
303-2,Aeroplane,1964,374,46
30320-1,Gallimimus Trap,2015,602,29
3032-1,Medium Bucket,1999,469,600
30321-1,Duck,2016,504,4
3033-1,Basic Bulk Tub (American Version),1998,473,1200
3033-2,Basic Bulk Tub (Overseas Version),2002,473,1200
30338-1,Fire Car,2017,295,32
30346-1,Prison Island Helicopter,2016,61,46
30347-1,Fire Car,2016,58,53
30348-1,Mini Dumper,2016,56,45
30349-1,Sports Car,2016,52,47
30350-1,Volcano Jackhammer,2016,52,53
30351-1,Police Helicopter,2017,61,44
30352-1,Police Car,2017,61,50
30354-1,Hot Rod,2017,52,36
30371-1,Knight's Cycle,2016,605,41
30372-1,Robin's Mini Fortrex,2016,605,45
30373-1,Knighton Hyper Cannon,2016,605,47
30374-1,The Lava Slinger,2016,605,39
30375-1,Sira's Adventurous Airglider,2016,600,24
30376-1,Knighton Rider,2017,605,42
30377-1,Motor Horse polybag,2017,605,52
30378-1,Shrunken Headquarters,2017,605,48
3038-1,Spider Slayer,1998,3,367
3039-1,Adventurers Plane,1999,297,23
30396-1,Cupcake Stall,2016,494,28
30397-1,Olaf's Summertime Fun,2016,579,48
30398-1,Adventure Camp Bridge,2016,494,35
30399-1,Bowling Alley,2016,494,51
30400-1,Gymnastic Bar,2017,494,26
3040-1,Challenger Set 200,1998,470,155
30401-1,Emma's Pool Slide,2017,494,45
304-1,Basic Building Set,1985,467,31
3041-1,Big Bucket of Fun,1998,470,468
304-2,Tractor & Trailer,1964,375,82
30421-1,Skybound Plane,2016,435,30
30422-1,Kai's Mini Dragon,2016,435,40
30423-1,Anchor-Jet,2016,435,37
30424-1,WU-CRU Training Dojo,2016,435,43
30446-1,The Batmobile,2016,484,63
30447-1,Captain America's Motorcycle,2016,493,25
30448-1,Spider-Man vs. The Venom Symbiote,2016,488,49
30449-1,The Milano,2017,493,64
3047-1,Halloween Bucket,1998,230,256
30471-1,Helicopter,2016,22,47
30472-1,Parrot,2016,22,43
30473-1,Racer,2016,591,30
30474-1,Reindeer,2016,227,77
30476-1,Turtle,2017,31,33
30496-1,U-Wing Fighter,2017,185,55
3050-1,Shanghai Surprise,1999,434,108
305-1,Two Crater Plates,1979,143,2
3051-1,Blaze Attack,1999,434,144
305-2,Fire Engine,1964,376,170
3052-1,Ninja Fire Fortress,1999,434,173
30521-1,The Mini Batmobile,2017,484,68
30522-1,Batman in the Phantom Zone polybag,2016,484,59
30523-1,The Joker Battle Training,2017,484,49
30524-1,The Mini Batwing,2017,484,80
3053-1,Emperor's Stronghold,1999,434,335
3054-1,Kelloggs Promotional Set: TECHNIC Motorcycle,1998,13,30
30546-1,Krypto Saves the Day,2017,482,55
3055-1,Adventurers Car,1998,297,21
3056-1,Go-Kart,1998,82,23
3057-1,Create 'n' Race - Master Builders,2000,12,106
3058-1,Busy City - Master Builders (Masterbuilders),2000,97,73
3059-1,Mars Mission - Master Builders (Masterbuilders),2000,93,90
30601-1,Scooby-Doo,2016,603,2
30602-1,First Order Stormtrooper,2016,158,7
30603-1,Batman Classic TV Series - Mr. Freeze,2016,484,16
30604-1,Cosmic Boy,2016,482,7
30605-1,Finn (FN-2187),2016,184,3
30606-1,Nightwing,2016,482,6
30607-1,Disco Batman - Tears of Batman,2017,484,13
306-1,Two Lunar Landing Plates,1979,143,2
3061-1,City Park Café,2012,494,244
30611-1,R2-D2,2017,158,70
306-2,VW Garage,1958,372,45
3063-1,Heartlake Flying Club,2012,494,197
3065-1,Olivia’s Tree House,2012,494,214
3066-1,Cosmos Glider,1999,93,19
3066-3,Circus Acrobat Polybag,2013,504,3
3067-1,Test Shuttle,1999,93,21
3068-1,Radar Buggy,1999,93,25
3069-1,Cosmic Wing,1999,93,23
3070-1,Mosquito,1999,134,21
3071-1,Light Flyer,1999,134,19
307-2,VW Auto Showroom,1958,372,51
3072-1,Mega Tack,1999,134,23
3073-1,Booster,1999,134,21
3074-1,Red Ninja's Dragon Glider,1999,434,20
3075-1,Ninja Master's Boat,1999,434,21
3076-1,White Ninja's Attack Cart,1999,434,23
3077-1,Ninja Shogun's Small Fort,1999,434,21
3078-1,Kellogg's Promotional Set: Car,1998,468,17
3079-1,Kellogg's Promotional Set: Duck,1998,468,14
3080-1,Kellogg's Promotional Set: Plane,1998,468,16
308-1,Bracelet Sympathy,1979,404,40
3081-1,Kellogg's Promotional Set: Helicopter,1998,468,16
308-2,Basic Building Set,1985,467,34
308-3,Fire Station,1958,372,109
309-1,Bracelet Spring,1979,404,38
309-2,Church,1958,372,149
3093-1,Fun Playground,2001,504,31
309314-1,Lego City - Police on Alert!,2011,497,19
31000-1,Mini Speeder,2013,22,65
31001-1,Mini Skyfighter,2013,22,62
31002-1,Super Racer,2013,22,121
31003-1,Red Rotors,2013,42,145
31004-1,Fierce Flyer,2013,22,166
31005-1,Construction Hauler,2013,22,256
31006-1,Highway Speedster,2013,39,286
31007-1,Power Mech,2013,22,223
31008-1,Thunder Wings,2013,22,235
31009-1,Small Cottage,2013,43,271
31010-1,Treehouse,2013,43,356
31011-1,Aviation Adventures,2013,42,619
31012-1,Family House,2013,43,755
31013-1,Red Thunder,2014,22,66
31014-1,Power Digger,2014,22,63
31015-1,Emerald Express,2014,22,56
31017-1,Sunset Speeder,2014,22,119
31018-1,Highway Cruiser,2014,22,129
31019-1,Forest Animals,2014,22,272
31020-1,Twinblade Adventures,2014,22,216
31021-1,Furry Creatures,2014,22,285
31022-1,Turbo Quad,2014,39,186
31023-1,Yellow Racers,2014,22,328
31024-1,Roaring Power,2014,22,374
31025-1,Mountain Hut,2014,22,550
31026-1,Bike Shop & Cafe,2014,22,1022
31027-1,Blue Racer,2015,23,67
31028-1,Sea Plane,2015,23,53
31029-1,Cargo Heli,2015,23,132
310-3,Tug,1973,363,45
31030-1,Red Go-Kart,2015,23,106
31031-1,Rainforest Animals,2015,40,215
31032-1,Red Creatures,2015,40,221
31033-1,Vehicle Transporter,2015,23,264
31034-1,Future Flyer,2015,32,237
31035-1,Beach Hut,2015,43,286
31036-1,Toy & Grocery Shop,2015,43,465
31037-1,Adventure Vehicles,2015,22,282
31038-1,Changing Seasons,2015,22,535
31039-1,Blue Power Jet,2015,22,607
310-4,Basic Building Set,1985,467,46
31040-1,Desert Racers,2016,22,65
31041-1,Construction Vehicles,2016,22,64
31042-1,Super Soarer,2016,22,100
31043-1,Chopper transporter,2016,22,124
31044-1,Park Animals,2016,22,202
31045-1,Ocean Explorer,2016,22,213
31046-1,Fast Car,2016,22,222
31047-1,Propeller Plane,2016,22,230
31048-1,Lakeside Lodge,2016,22,371
31049-1,Twin Spin Helicopter,2016,22,326
310-5,ESSO Filling Station,1958,372,96
31050-1,Corner Deli,2016,22,467
31051-1,Lighthouse Point,2016,22,527
31052-1,Vacation Getaways,2016,22,791
31053-1,Treehouse Adventures,2016,22,387
31054-1,Blue Express,2017,22,71
31055-1,Red Racer,2017,22,72
31056-1,Green Cruiser,2016,22,122
31057-1,Air Blazer,2016,22,102
31058-1,Mighty Dinosaurs,2017,22,174
31059-1,Sunset Street Bike,2016,22,185
31060-1,Airshow Aces,2016,22,246
31062-1,Robo Explorer 1,2017,22,205
31063-1,Beachside Vacation,2017,22,275
31064-1,Seaplane Adventures,2017,22,359
31065-1,Park Street Townhouse,2017,22,565
31066-1,Space Shuttle Explorer,2017,22,285
31067-1,Modular Poolside Holiday,2017,22,352
31068-1,Modular Modern Home,2017,22,386
31069-1,Modular Family Villa,2017,22,728
31070-1,Turbo Track Racer,2017,22,664
311-1,Ferry,1973,363,82
311-3,Basic Set,1984,469,34
311-4,Airplanes,1961,374,79
31-2,Medium Ship Set,1973,453,21
312-3,Tanker,1973,363,111
312-4,Boats,1961,377,107
313-1,London Bus,1966,378,140
31313-1,Mindstorms EV3,2013,262,600
314-1,Police Boat,1976,363,52
314-2,Large & Small Wheels & Turn-Table,1963,379,35
3146-1,Carry and Shopping Accessories,1999,451,12
315-1,Basic Building Set,1990,467,62
315-2,Container Transport,1976,363,84
315-3,European Taxie,1963,378,48
316-1,Fire Fighter Ship,1978,363,141
316-2,Farm Tractor,1963,375,49
317-1,Truck,1963,378,125
317-2,Basic Building Set,1987,467,68
3177-1,Small Car,2010,63,43
3178-1,Seaplane,2010,59,101
3179-1,Repair Truck,2010,63,122
3180-1,Tank Truck,2010,50,221
318-1,Windmill Set,1963,367,153
3181-1,Passenger Plane,2010,53,308
3181-2,Passenger Plane - ANA Version,2010,53,296
3182-1,Airport,2010,53,704
3183-1,Stephanie’s Cool Convertible,2012,494,148
3184-1,Adventure Camper,2012,494,324
3185-1,Summer Riding Camp,2012,494,1158
3186-1,Emma's  Horse Trailer,2012,494,232
3187-1,Butterfly Beauty Shop,2012,494,240
3188-1,Heartlake Vet,2012,494,371
3189-1,Heartlake Stables,2012,494,424
319-1,Truck with Trailer,1965,378,74
3194-1,Clikits Bracelet Heart,2004,500,9
3195-1,Clikits Bracelet Daisy,2004,500,9
3196-1,Clikits Bracelet Star,2004,500,9
3197-1,Small Aircraft,2001,466,15
320-1,Basic Building Set,1985,467,78
320-2,Airplane,1965,374,120
321-1,Clowns,1965,366,223
3219-1,TIE Fighter - Mini,2003,159,12
32-2,Large Ship Set,1973,433,57
322-1,Basic Set,1981,469,82
3221-1,LEGO® City Truck,2010,63,277
322-2,Town House,1964,367,171
3222-1,Helicopter and Limousine,2010,53,250
322-3,Basic Building Set + Storage Case,1983,469,2
3223-1,Orange Fish,2003,204,43
3225-1,Classic Train,1998,236,281
3226-1,Cars and Planes,1998,399,311
323-1,Train,1964,380,253
3233-1,Fantasy Bird,1998,399,28
3234-1,Fantasy Boat,1998,399,27
324-1,Ricky Racoon on his Scooter,1979,390,2
324-2,House with Garage,1964,367,174
3243-1,Scala Kitchen,1997,301,13
325-1,Basic Building Set,1990,467,109
325-2,Percy Pig's Wheelbarrow,1979,390,4
325-3,Shell Service Station,1966,367,101
3259-1,Kanoka Launcher And Disc,2004,346,2
326-1,Small Cottage,1965,367,63
327-1,Basic Building Set,1987,467,107
328-1,Moe Mouse's Roadster,1979,390,23
328-2,Biplane,1967,374,44
3287-1,Takutanuva,2004,347,2
329-1,Antique Car,1967,378,111
329-2,Bernard Bear and Pickup Truck,1979,390,27
3300000-1,"The Brick Apple (LEGO Store Grand Opening Set, Rockefeller Center, New York, NY)",2010,408,133
3300001-1,Brickley,2011,22,197
3300002-1,Holiday Set 2 of 2,2011,227,117
3300003-1,Lego Brand Retail Store,2012,408,279
3300005-1,"LEGO Store Grand Opening Exclusive Set, Copenhagen (KÃ¸benhavn), Denmark",2011,408,56
3300006-1,"The Routemaster Bus (LEGO Store Grand Opening Set, Westfield, London, UK)",2011,408,117
3300014-1,Holiday Set 2012,2012,227,109
3300020-1,Holiday Set 1 of 2,2011,227,98
3300-1,Harold the Helicopter,2006,504,6
330-1,Basic Building Set,1985,467,158
330-2,Gas Station,1978,364,211
3302-1,Soccer Field,1998,462,2
330-3,Jeep,1968,378,65
3303-1,Field Accessories,1998,462,50
3304-1,Dutch National Player,1998,462,4
3305-1,World Team Player,1998,462,4
3305-2,World Team Player - Limited Edition (England),1998,462,4
3305-3,World Team Player - Limited Edition (Netherlands),1998,462,4
3306-1,Soccer Goalies,1998,462,8
3308-1,Tribune,1998,462,85
3309-1,Head Tribune,1998,462,95
3310-1,Commentator and Press Box,1998,462,94
331-1,Dump Truck,1967,381,45
3311-1,Camera Tower,1998,462,100
3312-1,Medic's Station,1998,462,78
3313-1,Light Poles,1998,462,101
3314-1,Stadium Security,1998,462,143
3315-1,Olivia’s House,2012,494,733
3316-1,"Advent Calender 2012, Friends",2012,216,24
3316-10,"Advent Calendar 2012, Friends (Day 9) - Breakfast",2012,226,8
3316-11,"Advent Calendar 2012, Friends (Day 10) - Sled Trailer #1",2012,226,10
3316-12,"Advent Calendar 2012, Friends (Day 11) - Present for Dog",2012,226,8
3316-13,"Advent Calendar 2012, Friends (Day 12) - Dog",2012,226,1
3316-14,"Advent Calendar 2012, Friends (Day 13) - Stool and Plate with Candies",2012,226,9
3316-15,"Advent Calendar 2012, Friends (Day 14) - Dog Basket with Bone",2012,226,9
3316-16,"Advent Calendar 2012, Friends (Day 15) - Sled Trailer #2",2012,226,8
3316-17,"Advent Calendar 2012, Friends (Day 16) - Basket with Broom and Snow Balls",2012,226,6
3316-18,"Advent Calendar 2012, Friends (Day 17) - Mailbox with Letter",2012,226,8
3316-19,"Advent Calendar 2012, Friends (Day 18) - Lime/White Present With Letter",2012,226,8
3316-2,"Advent Calendar 2012, Friends (Day 1) - Olivia, Long Sleeve Chrismas Top",2012,226,4
3316-20,"Advent Calendar 2012, Friends (Day 19) - Handbag",2012,226,1
3316-21,"Advent Calendar 2012, Friends (Day 20) - Flower Arrangement",2012,226,8
3316-22,"Advent Calendar 2012, Friends (Day 21) - Fireplace",2012,226,21
