set_num,name,year,theme_id,num_parts
70737-1,Titan Mech Battle,2015,435,749
70738-1,Final Flight of Destiny’s Bounty,2015,435,1256
70739-1,Airjitzu Kai Flyer,2015,436,47
70740-1,Airjitzu Jay Flyer,2015,436,46
7074-1,Skull Island,2004,286,81
70741-1,Airjitzu Cole Flyer,2015,436,46
70742-1,Airjitzu Zane Flyer,2015,436,43
70743-1,Airjitzu Morro Flyer,2015,436,47
70744-1,Airjitzu Wrayth Flyer,2015,436,43
70745-1,Anacondrai Crusher,2015,435,218
70746-1,Condrai Copter Attack,2015,435,310
70747-1,Boulder Blaster,2015,435,234
70748-1,Titanium Dragon,2015,435,360
70749-1,Enter the Serpent,2015,435,527
70750-1,Ninja DB X,2015,435,754
7075-1,Captain Redbeard's Pirate Ship,2004,286,139
70751-1,Temple of Airjitzu,2015,435,2028
7075-2,Captain Redbeard's Pirate Ship - Limited Edition with Motor,2004,286,2
70752-1,Jungle Trap,2015,435,58
70753-1,Lava Falls,2015,435,94
70754-1,Jay's Electromech,2015,435,152
70755-1,Jungle Raider,2015,435,187
70756-1,Dojo Showdown,2015,435,214
70778-1,Protector of Jungle,2015,360,70
70779-1,Protector of Stone,2015,360,73
70780-1,Protector of Water,2015,360,71
7078-1,King's Battle Chariot,2009,193,103
70781-1,Protector of Earth,2015,360,66
70782-1,Protector of Ice,2015,360,68
70783-1,Protector of Fire,2015,360,69
70784-1,Lewa - Master of Jungle,2015,362,85
70785-1,Pohatu - Master of Stone,2015,362,66
70786-1,Gali - Master of Water,2015,362,87
70787-1,Tahu - Master of Fire,2015,362,89
70788-1,Kopaka - Master of Ice,2015,362,96
70789-1,Onua - Master of Earth,2015,362,107
70790-1,Lord of Skull Spiders,2015,361,145
7079-1,Drawbridge Defense,2009,193,337
70791-1,Skull Warrior,2015,324,99
70792-1,Skull Slicer,2015,324,71
70793-1,Skull Basher,2015,324,72
70794-1,Skull Scorpio,2015,324,107
70795-1,Mask Maker vs. Skull Grinder,2015,324,165
70800-1,Escape Glider,2014,578,103
7080-1,Scurvy Dog and Crocodile,2004,286,7
70801-1,Melting Room,2014,578,122
70802-1,Bad Cop's Pursuit,2014,578,313
70803-1,Cloud Cuckoo Palace,2014,578,197
70804-1,Ice Cream Machine,2014,578,343
70805-1,Trash Chomper,2014,578,388
70806-1,Castle Cavalry,2014,578,423
70807-1,Metal Beard's Duel,2014,578,411
70808-1,Super Cycle Chase,2014,578,513
70809-1,Lord Business’ Hideout,2014,578,736
708-1,12V Extension Cord Pack,1970,242,3
70810-1,MetalBeard’s Sea Cow,2014,578,2741
7081-1,Harry Hardtack and Monkey,2004,286,10
70811-1,The Flying Flusher,2014,578,350
70812-1,Creative Ambush,2014,578,473
70813-1,Rescue Reinforcements,2014,578,857
70814-1,Emmet’s Constructo-Mech,2014,578,705
70815-1,Super Secret Police Dropship,2014,578,852
70816-1,"Benny’s Spaceship, Spaceship, SPACESHIP!",2014,578,933
70817-1,Batman & Super Angry Kitty Attack,2015,578,115
70818-1,Double-Decker Couch,2015,578,197
70819-1,Bad Cop Car Chase,2015,578,291
7082-1,Cannonball Jimmy and Shark,2004,286,7
708-3,Angle Brick / Landing Frame,1984,443,8
70900-1,The Joker Balloon Escape,2017,484,123
7090-1,Crossbow Attack,2007,193,54
70901-1,Mr. Freeze Ice Attack,2017,484,195
70902-1,Catwoman Catcycle Chase,2017,484,138
70903-1,The Riddler Riddle Racer,2017,484,253
70904,Clayface Splat Attack,2017,484,0
70904-1,"Clayface"" Splat Attack",2017,484,448
70905-1,The Batmobile,2017,484,580
70906,LEGO® Batman Movie - The Joker™ Notorious Lowrider,2017,484,0
70906-1,"The Joker"" Notorious Lowrider",2017,484,431
70907-1,Killer Croc Tail-Gator,2017,484,459
70908-1,The Scuttler,2017,484,774
70909-1,Batcave Break-in,2017,484,1042
709-1,Police Boat,1978,363,48
70910-1,"Scarecrow"" Special Delivery",2017,484,203
7091-1,Knights' Catapult Defense,2007,193,123
70911-1,The Penguin™ Arctic Roller,2017,484,304
70912-1,Arkham Asylum,2017,484,1621
70913-1,"Scarecrow"" Fearful Face-off",2017,484,140
70914-1,"Bane"" Toxic Truck Attack",2017,484,365
70915-1,"Two-Face"" Double Demolition",2017,484,563
70916-1,The Batwing,2017,484,1052
709-2,Axle Assortment,1984,453,36
7092-1,Skeletons' Prison Carriage,2007,193,193
7093-1,Skeleton Tower,2007,193,401
7094-1,King's Castle Siege,2007,193,921
7097-1,Trolls' Mountain Fortress,2009,193,843
7099-1,Accessory Motor for Boats,2004,289,1
71000-0,Minifigure Series 9 [Random Bag],2013,544,0
71000-1,Waiter - Complete Set,2013,544,7
71000-10,Judge - Complete Set,2013,544,7
71000-11,Alien Avenger - Complete Set,2013,544,7
71000-12,Mermaid - Complete Set,2013,544,6
71000-13,Battle Mech - Complete Set,2013,544,6
71000-14,Mr. Good and Evil - Complete Set,2013,544,6
71000-15,Forest Maiden - Complete Set,2013,544,7
71000-16,Plumber - Complete Set,2013,544,6
71000-17,Minifigures Series 9 - Complete,2013,544,16
71000-18,Minifigure Series 9 (Box of 60),2013,544,60
71000-2,Cyclops - Complete Set,2013,544,6
71000-3,Hollywood Starlet - Complete Set,2013,544,6
71000-4,Heroic Knight - Complete Set,2013,544,10
71000-5,Roman Emperor - Complete Set,2013,544,6
71000-6,Policeman - Complete Set,2013,544,7
71000-7,Chicken Suit Guy - Complete Set,2013,544,5
71000-8,Roller Derby Girl - Complete Set,2013,544,7
71000-9,Fortune Teller - Complete Set,2013,544,7
7100-1,Samsonite Large Educational Set,1963,523,0
71001-0,Minifigure Series 10 [Random Bag],2013,545,0
71001-1,Librarian - Complete Set,2013,545,7
71001-10,Sea Captain - Complete Set,2013,545,7
71001-11,Sad Clown - Complete Set,2013,545,6
71001-12,Revolutionary Soldier - Complete Set,2013,545,6
71001-13,Baseball Fielder - Complete Set,2013,545,5
71001-14,Trendsetter - Complete Set,2013,545,7
71001-15,Painter - Complete Set,2013,545,9
71001-16,Motorcycle Mechanic - Complete Set,2013,545,6
71001-17,Minifigures Series 10 - Complete (except Mr. Gold),2013,545,16
71001-18,Minifigure Series 10 (Box of 60),2013,545,60
71001-19,Mr. Gold - Complete Set,2013,545,5
71001-2,Medusa - Complete Set,2013,545,5
71001-3,Roman Commander - Complete Set,2013,545,8
71001-4,Warrior Woman - Complete Set,2013,545,7
71001-5,Tomahawk Warrior - Complete Set,2013,545,6
71001-6,Skydiver - Complete Set,2013,545,6
71001-7,Bumblebee Girl - Complete Set,2013,545,7
71001-8,Grandpa - Complete Set,2013,545,7
71001-9,Paintball Player - Complete Set,2013,545,7
71002-0,Minifigure Series 11 [Random Bag],2013,547,0
71002-1,Barbarian - Complete Set,2013,547,7
71002-10,Welder - Complete Set,2013,547,7
71002-11,Scientist - Complete Set,2013,547,7
71002-12,Saxophone Player - Complete Set,2013,547,6
71002-13,Diner Waitress - Complete Set,2013,547,10
71002-14,Grandma - Complete Set,2013,547,7
71002-15,Constable - Complete Set,2013,547,6
71002-16,Lady Robot - Complete Set,2013,547,6
71002-17,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16
71002-18,Minifigure Series 11 (Box of 60),2013,547,60
71002-2,Scarecrow - Complete Set,2013,547,7
71002-3,Pretzel Girl - Complete Set,2013,547,7
71002-4,Evil Mech - Complete Set,2013,547,8
71002-5,Island Warrior - Complete set,2013,547,8
71002-6,Gingerbread Man - Complete Set,2013,547,5
71002-7,Holiday Elf - Complete Set,2013,547,8
71002-8,Yeti - Complete Set,2013,547,5
71002-9,Mountain Climber - Complete Set,2013,547,7
71004-0,LEGO Minifigures - The LEGO Movie Series [Random Bag],2014,549,0
71004-1,Calamity Drone,2014,549,7
71004-10,Larry the Barista,2014,549,6
71004-11,Velma Staplebot,2014,549,6
71004-12,Taco Tuesday Man,2014,549,10
71004-13,'Where Are My Pants?' Guy,2014,549,6
71004-14,Wiley Fusebot,2014,549,8
71004-15,Panda Guy,2014,549,6
71004-16,Marsha Queen of the Mermaids,2014,549,7
71004-17,LEGO Minifigures - The LEGO Movie Series - Complete,2014,549,16
71004-18,LEGO Minifigures - The LEGO Movie Series - Sealed Box,2014,549,60
71004-2,President Business - Complete Set,2014,549,6
71004-3,Hard Hat Emmet,2014,549,6
71004-4,Wild West Wyldstyle,2014,549,6
71004-5,Abraham Lincoln,2014,549,6
71004-6,Mrs Scratchen-Post,2014,549,6
71004-7,Scribble-Face Bad Cop,2014,549,7
71004-8,William Shakespeare,2014,549,7
71004-9,Gail the Construction Worker,2014,549,6
71005-0,LEGO Minifigures - The Simpsons Series [Random Bag],2014,550,0
71005-1,Homer Simpson,2014,550,6
71005-10,Ralph Wiggum,2014,550,5
71005-11,Apu Nahasapeemapetilon,2014,550,5
71005-12,Nelson Muntz,2014,550,5
71005-13,Itchy,2014,550,5
71005-14,Scratchy,2014,550,6
71005-15,Chief Wiggum,2014,550,6
71005-16,Mr. Burns,2014,550,6
71005-17,LEGO Minifigures - The Simpsons Series - Complete,2014,550,16
71005-18,LEGO Minifigures - The Simpsons Series - Sealed Box,2014,550,60
71005-2,Bart Simpson,2014,550,7
71005-3,Marge Simpson,2014,550,7
71005-4,Lisa Simpson,2014,550,6
71005-5,Maggie Simpson,2014,550,4
71005-6,Grampa Simpson,2014,550,5
71005-7,Ned Flanders,2014,550,6
71005-8,Krusty the Clown,2014,550,5
71005-9,Milhouse Van Houten,2014,550,5
71006-1,The Simpsons House,2014,50,2530
71007-0,LEGO Minifigures Series 12 [Random Bag],2014,548,0
71007-1,Wizard,2014,548,11
71007-10,Dino Tracker,2014,548,7
71007-11,Pizza Delivery Man,2014,548,7
71007-12,Rock Star,2014,548,6
71007-13,Swashbuckler,2014,548,7
71007-14,Piggy Guy,2014,548,6
71007-15,Genie Girl,2014,548,6
71007-16,Spooky Girl,2014,548,7
71007-17,LEGO Minifigures Series 12 - Complete,2014,548,16
71007-18,LEGO Minifigures Series 12 - Sealed Box,2014,548,60
71007-2,Hun Warrior,2014,548,10
71007-3,Fairytale Princess,2014,548,6
71007-4,Video Game Guy,2014,548,6
71007-5,Battle Goddess,2014,548,9
71007-6,Space Miner,2014,548,9
71007-7,Lifeguard,2014,548,7
71007-8,Prospector,2014,548,7
71007-9,Jester,2014,548,7
71008-0,LEGO Minifigures - Series 13 [Random Bag],2015,551,0
71008-1,Classic King,2015,551,9
71008-10,Evil Wizard,2015,551,10
71008-11,Fencer,2015,551,6
71008-12,Samurai,2015,551,8
71008-13,Disco Diva,2015,551,8
71008-14,Hot Dog Man,2015,551,5
71008-15,Lady Cyclops,2015,551,6
71008-16,Galaxy Trooper,2015,551,8
71008-17,LEGO Minifigures Series 13 - Complete,2015,551,16
71008-18,LEGO Minifigures Series 13 - Sealed Box,2015,551,60
71008-2,Sheriff,2015,551,8
71008-3,Unicorn Girl,2015,551,7
71008-4,Snake Charmer,2015,551,7
71008-5,Goblin,2015,551,7
71008-6,Paleontologist,2015,551,7
71008-7,Alien Trooper,2015,551,6
71008-8,Egyptian Warrior,2015,551,7
71008-9,Carpenter,2015,551,7
71009-0,The Simpsons Series 2 {Random bag},2015,550,0
71009-1,Homer,2015,550,5
71009-10,Hans Moleman,2015,550,5
71009-11,Selma,2015,550,6
71009-12,Patty,2015,550,6
71009-13,Groundskeeper Willie,2015,550,5
71009-14,Edna Krabappel,2015,550,7
71009-15,Smithers,2015,550,6
71009-16,Dr Hibbert,2015,550,5
71009-17,The Simpsons Series 2 - Complete,2015,550,16
71009-18,The Simpsons Series 2 - Sealed Box,2015,550,60
71009-2,Marge,2015,550,10
71009-3,Lisa,2015,550,6
71009-4,Maggie,2015,550,4
71009-5,Bart,2015,550,6
71009-6,Milhouse,2015,550,6
71009-7,Comic Book Guy,2015,550,6
71009-8,Martin,2015,550,5
71009-9,Professor Frink,2015,550,5
710-1,Wrecker with Car,1973,397,91
71010-0,LEGO Minifigures - Series 14 {Random bag},2015,552,0
71010-1,Wolf Guy,2015,552,6
71010-10,Gargoyle,2015,552,6
71010-11,Skeleton Guy,2015,552,6
71010-12,Monster Rocker,2015,552,6
71010-13,Zombie Businessman,2015,552,7
71010-14,Banshee,2015,552,5
71010-15,Square Foot,2015,552,5
71010-16,Spider Lady,2015,552,7
71010-17,LEGO Minifigures - Series 14 - Complete,2015,552,0
71010-18,LEGO Minifigures - Series 14 - Sealed Box,2015,552,0
71010-2,Zombie Pirate,2015,552,7
71010-3,Monster Scientist,2015,552,6
71010-4,Wacky Witch,2015,552,8
71010-5,Plant Monster,2015,552,7
71010-6,Fly Monster,2015,552,5
71010-7, Spectre,2015,552,7
71010-8,Zombie Cheerleader,2015,552,7
71010-9,Tiger Woman,2015,552,7
7101-1,Lightsaber Duel,1999,166,52
71011-0,LEGO Minifigures - Series 15 {Random bag},2016,554,0
71011-1,Farmer,2016,554,7
71011-10,Ballerina,2016,554,6
71011-11,Laser Mech,2016,554,9
71011-12,Kendo Fighter,2016,554,7
71011-13,Shark Suit Guy,2016,554,5
71011-14,Wrestling Champion,2016,554,6
71011-15,Jewel Thief,2016,554,8
71011-16,Queen,2016,554,8
71011-17,LEGO Minifigures - Series 15 - Complete,2016,554,0
71011-18,LEGO Minifigures - Series 15 - Sealed Box,2016,554,0
71011-2,Astronaut,2016,554,9
71011-3,Frightening Knight,2016,554,10
71011-4,Clumsy Guy,2016,554,7
71011-5,Tribal Woman,2016,554,8
71011-6,Flying Warrior,2016,554,11
71011-7,Faun,2016,554,6
71011-8,Animal Control Officer,2016,554,7
71011-9,Janitor,2016,554,7
71012-1,Stitch,2016,555,4
71012-10,Donald Duck,2016,555,6
71012-11,Minnie Mouse,2016,555,6
71012-12,Mickey Mouse,2016,555,4
71012-13,Mr. Incredible,2016,555,6
71012-14,Syndrome,2016,555,6
71012-15,Peter Pan,2016,555,7
71012-16,Captain Hook,2016,555,6
71012-17,Ursula,2016,555,6
71012-18,Ariel,2016,555,7
71012-19,LEGO Minifigures - Disney Series - Complete,2016,535,0
71012-2,Alien,2016,555,4
71012-3,Buzz Lightyear,2016,555,8
71012-4,Aladdin,2016,555,6
71012-5,Genie,2016,555,7
71012-6,Maleficent,2016,555,10
71012-7,Alice,2016,555,8
71012-8,Cheshire Cat,2016,555,5
71012-9,Daisy Duck,2016,555,6
71013-1,Ice Queen,2016,556,12
71013-10,Penguin Boy,2016,556,7
71013-11,Rogue,2016,556,7
71013-12,Dog Show Winner,2016,556,7
71013-13,Mariachi,2016,556,7
71013-14,Spy,2016,556,9
71013-15,Banana Guy,2016,556,5
71013-16,Babysitter,2016,556,8
71013-17,LEGO Minifigures - Series 16 - Complete,2016,556,0
71013-2,Desert Warrior,2016,556,6
71013-3,Cyborg,2016,556,8
71013-4,Cute Little Devil Set,2016,556,10
71013-5,Spooky Boy,2016,556,7
71013-6,Hiker,2016,556,8
71013-7,Wildlife Photographer,2016,556,8
71013-8,Kickboxer,2016,556,6
71013-9,Scallywag Pirate,2016,556,7
71014-1,Joachim Löw,2016,557,6
71014-10,Toni Kroos (18),2016,557,6
71014-11,Sami Khedira (6),2016,557,6
71014-12,André Schürrle (9),2016,557,6
71014-13,Marco Reus (21),2016,557,6
71014-14,Christoph Kramer (20),2016,557,6
71014-15,Mario Götze (19),2016,557,6
71014-16,Max Kruse (23),2016,557,6
71014-17,DFB Series - Complete,2016,557,0
71014-2,Manuel Neuer (1),2016,557,6
71014-3,Jérôme Boateng (17),2016,557,6
71014-4,Mats Hummels (5),2016,557,6
71014-5,Benedikt Höwedes (4),2016,557,6
71014-6,Shkodran Mustafi (2),2016,557,6
71014-7,Bastian Schweinsteiger (7),2016,557,6
71014-8,Mesut Özil (8),2016,557,6
71014-9,Thomas Müller (13),2016,557,6
71016-1,The Kwik-E-Mart,2015,50,2176
71017-1,Lobster-Lovin’ Batman™,2017,484,7
71017-10,Pink Power Batgirl™,2017,484,8
71017-11,Red Hood™,2017,484,8
71017-12,The Eraser™,2017,484,6
71017-13,Nurse Harley Quinn™,2017,484,7
71017-14,Orca™,2017,484,5
71017-15,Zodiac Master™,2017,484,6
71017-16,Catman™,2017,484,9
71017-17,March Harriet™,2017,484,6
71017-18,The Calculator™,2017,484,8
71017-19,King Tut™,2017,484,7
71017-2,Glam Metal Batman™,2017,484,8
71017-20,The Mime™,2017,484,7
71017-21,The LEGO Batman Movie Series - Complete,2017,535,0
71017-3,Fairy Batman™,2017,484,8
71017-4,Clan of the Cave Batman™,2017,484,7
71017-5,Vacation Batman™,2017,484,8
71017-6,Barbara Gordon™,2017,484,8
71017-7,Commissioner Gordon™,2017,484,7
71017-8,The Joker™ – Arkham Asylum,2017,484,6
71017-9,Dick Grayson™,2017,484,7
71018-1,Professional Surfer,2017,611,6
71018-10,Battle Dwarf,2017,611,9
71018-11,Retro Spaceman,2017,611,7
71018-12,Yuppie,2017,611,8
71018-13,Rocket Boy,2017,611,7
71018-14,Dance Instructor,2017,611,7
71018-15,Elf-Girl,2017,611,7
71018-16,Highwayman,2017,611,9
71018-17,Minifigures - Series 17 - Complete 16 Sets,2017,611,0
71018-18,LEGO Minifigures Series 17 - All Parts,2017,611,116
71018-2,Circus Strong Man,2017,611,6
71018-3,Gourmet Chef,2017,611,7
71018-4,Corn Cob Guy,2017,611,5
71018-5,Veterinarian,2017,611,6
71018-6,Hot Dog Man,2017,611,9
71018-7,Butterfly Girl,2017,611,10
71018-8,Roman Gladiator,2017,611,6
71018-9,Connoisseur,2017,611,7
710-2,Lockable Storage Case,1966,371,1
710-3,Universal Building Set,1983,469,364
7103-1,Jedi Duel,2002,167,82
71040-1,The Disney Castle,2016,608,4060
7104-1,Desert Skiff,2000,169,55
71042-1,Silent Mary,2017,263,2286
710-6,Baseplate Assortment,1984,443,10
7106-1,Droid Escape,2001,169,45
7110-1,Landspeeder,1999,169,49
711-1,Jeep CJ-5,1977,397,58
7111-1,Droid Fighter,1999,166,62
7113-1,Tusken Raider Encounter,2002,167,93
7115-1,Gungan Patrol,2000,166,79
7116-1,Tahu,2010,345,19
71170-1,Starter Pack: PS3,2015,604,265
7117-1,Gresh,2010,345,19
71171-1,LEGO® DIMENSIONS™ PLAYSTATION® 4 Starter Pack,2015,604,265
71172-1,LEGO® DIMENSIONS™ Xbox One Starter Pack,2015,604,265
71173-1,LEGO® DIMENSIONS™ Xbox 360 Starter Pack,2015,604,265
71174-1,LEGO® DIMENSIONS™ Wii U™ Starter Pack,2015,604,265
7119-1,Twin-Pod Cloud Car,2002,169,118
71200-1,Dimensions Starter Pack,2015,604,265
71201-1,LEGO® DIMENSIONS™ Back to the Future™ Level Pack,2015,604,94
71202-1,LEGO® DIMENSIONS™ The Simpsons™ Level Pack,2015,604,96
71203-1,LEGO® DIMENSIONS™ Portal® 2 Level Pack,2015,604,85
71204-1,LEGO® DIMENSIONS™ Doctor Who Level Pack,2015,604,82
71205-1,LEGO® DIMENSIONS™ Jurassic World™ Team Pack,2015,604,103
71206-1,LEGO® DIMENSIONS™ Scooby-Doo™ Team Pack,2015,604,84
71207-1,LEGO® DIMENSIONS® NINJAGO™ Team Pack,2015,604,98
71209-1,LEGO® DIMENSIONS™ Wonder Woman Fun Pack,2015,604,41
712-1,Sea Plane,1977,412,115
71210-1,LEGO® DIMENSIONS™ Cyborg™ Fun Pack,2015,604,50
7121-1,Naboo Swamp,1999,166,82
71211-1,LEGO® DIMENSIONS™ Bart Fun Pack,2015,604,34
71212-1,LEGO® DIMENSIONS™ Fun Pack Emmet,2015,604,55
71213-1,LEGO® DIMENSIONS™ Bad Cop Fun Pack,2015,604,62
71214-1,LEGO® DIMENSIONS™ Benny Fun Pack ,2015,604,46
71215-1,LEGO® DIMENSIONS™ Jay Fun Pack,2015,604,48
71216-1,LEGO® DIMENSIONS™ Nya Fun Pack,2015,604,59
71217-1,LEGO® DIMENSIONS™ Zane Fun Pack,2015,604,46
71218-1,LEGO® DIMENSIONS™ Gollum Fun Pack,2015,604,39
71219-1,LEGO® DIMENSIONS™ Legolas Fun Pack,2015,604,36
71220-1,LEGO® DIMENSIONS™ Gimli Fun Pack,2015,604,56
71221-1,LEGO® DIMENSIONS™ Wicked Witch™ Fun Pack,2015,604,38
71222-1,LEGO® DIMENSIONS™ Laval Fun Pack,2015,604,57
71223-1,LEGO® DIMENSIONS™ Cragger Fun Pack,2015,604,45
71227-1,LEGO® DIMENSIONS® Krusty Fun Pack,2015,604,38
71228-1,The Ghostbusters Level Pack,2016,604,115
71229-1,DC Comics Team Pack,2016,604,92
71230-1,Doc Brown Fun Pack,2016,604,69
71231-1,LEGO® DIMENSIONS™ Unikitty Fun Pack,2015,604,58
71232-1,LEGO® DIMENSIONS™ Eris Fun Pack,2015,604,59
71233-1,Stay Puft Fun Pack,2016,604,65
71234-1,Sensei Wu Fun Pack,2016,604,58
71235-1,Midway Arcade™ Level Pack,2016,604,96
71236-1,Superman™ Fun Pack,2016,604,48
71237-1,Aquaman and Aqua Watercraft,2016,604,43
71238-1,Cyberman Fun Pack,2016,604,40
71239-1,Lloyd Fun Pack,2016,604,56
71240-1,Bane™ Fun Pack,2016,604,52
7124-1,Flash Speeder,2000,166,107
71241-1,Slimer Fun Pack,2016,604,33
71242-1,Ghostbusters Story Pack,2016,604,258
71244-1,Sonic the Hedgehog™ Level Pack,2016,604,101
71245-1,Adventure Time Level Pack,2016,604,102
71246-1,Adventure Time Team Pack,2016,604,96
71247-1,Harry Potter Team Pack,2016,604,119
71248-1,Mission: Impossible™ Level Pack,2016,604,76
71251-1,A-Team Fun Pack,2016,604,73
71253-1,Fantastic Beasts and Where to Find Them™ Story Pack,2016,604,261
71256-1,Gremlins™ Team Pack,2016,604,94
71257-1,Tina Goldstein Fun Pack,2016,604,51
71258-1,E.T. the Extra-Terrestrial™ Fun Pack,2016,604,42
7126-1,Battle Droid Carrier,2001,166,133
7127-1,Imperial AT-ST,2001,169,107
7128-1,Speeder Bikes,1999,169,93
71285-1,Marceline the Vampire Queen,2016,604,60
71286-1,Michael Knight and K.I.T.T. Knight Ryder Fun Pack,2017,604,54
71300-1,Uxar Creature of Jungle,2016,324,87
7130-1,Snowspeeder,1999,169,217
71301-1,Ketar Creature of Stone,2016,324,78
71302-1,Akida Creature of Water,2016,324,112
71303-1,Ikir Creature of Fire,2016,324,72
71304-1,Terak Creature of Earth,2016,324,55
71305-1,Lewa Uniter of Jungle,2016,324,65
71306-1,Pohatu Uniter of Stone,2016,324,85
71307-1,Gali Uniter of Water,2016,324,72
71308-1,Tahu Uniter of Fire,2016,324,132
71309-1,Onua Uniter of Earth,2016,324,144
71310-1,Umarak the Hunter,2016,324,150
7131-1,Anakin's Podracer,1999,166,136
71311-1,Kopaka and Melum - Unity set,2016,324,162
71312-1,Ekimu the Mask Maker,2016,324,94
71313-1,Lava Beast,2016,324,114
71314-1,Storm Beast,2016,324,109
71315-1,Quake Beast,2016,324,102
71316-1,Umarak the Destroyer,2016,324,190
7133-1,Bounty Hunter Pursuit,2002,167,254
71340-1,Supergirl (DC Comics Playstation 4),2016,604,6
7134-1,A-wing Fighter,2000,169,125
71342-1,Green Arrow,2016,604,7
7135-1,Takanuva,2010,345,21
7136-1,Skrall,2010,345,21
7137-1,Piraka,2010,345,15
7138-1,Rahkshi,2010,345,18
7139-1,Ewok Attack,2002,169,121
7140-1,X-wing Fighter,1999,169,271
7141-1,Naboo Fighter,1999,166,179
7142-1,X-wing Fighter (re-release of 7140),2002,169,273
7143-1,Jedi Starfighter,2002,167,139
7144-1,Slave I,2000,169,166
7145-1,Von Nebula,2010,403,156
7146-1,TIE Fighter,2001,169,171
7147-1,Xplode,2010,403,45
7148-1,Meltdown,2010,403,49
7150-1,TIE Fighter & Y-wing,1999,169,410
715-1,Basic Building Set,1990,467,410
7151-1,Sith Infiltrator,1999,166,244
7152-1,TIE Fighter & Y-wing (re-release of 7150),2002,169,411
7153-1,Jango Fett's Slave I,2002,167,360
7155-1,Trade Federation AAT,2000,166,159
7156-1,Corroder,2010,403,39
7157-1,Thunder,2010,403,46
7158-1,Furno Bike,2010,402,165
7159-1,Star Wars Podracing Bucket,2000,166,292
7160-1,Drop Ship,2010,402,393
7161-1,Gungan Sub,1999,166,379
7162-1,Rotor,2010,403,144
7163-1,Republic Gunship,2002,167,697
7164-1,Preston Stormer,2010,401,17
7165-1,Natalie Breez,2010,401,19
