set_num,name,year,theme_id,matte,transparent
2160-1,Crystal Scavenger,1997,309,99.0,15.0
216-1,2 x 10 Bricks,1958,371,25.0,0.0
2161-1,Aqua Dozer,1997,309,119.0,16.0
2162-1,Hydro Reef Wrecker,1997,309,256.0,31.0
2163-1,Sabah Promotional Set: Toucan,1997,468,9.0,0.0
2164-1,Sabah Promotional Set: Whale,1997,468,9.0,0.0
2165-1,Rhinocerous,1998,468,10.0,0.0
2166-1,Animal,1998,468,10.0,0.0
2167-1,Sabah Promotional Set: Penguin,1997,468,8.0,0.0
2170-1,Cole DX,2011,435,21.0,0.0
217-1,Service Station,1977,364,199.0,11.0
2171-1,Zane DX,2011,435,22.0,0.0
217-2,4 x 4 Corner Bricks,1958,371,30.0,0.0
2172-1,Nya,2011,435,21.0,0.0
2173-1,Nuckal,2011,435,26.0,0.0
2174-1,Kruncha,2011,435,31.0,1.0
2175-1,Wyplash,2011,435,26.0,1.0
218-1,Firemen,1977,364,271.0,6.0
2181-1,Infomaniac,1997,84,4.0,0.0
218-2,2 x 4 Bricks,1958,371,65.0,13.0
2182-1,Bulk 3.0,2011,401,29.0,1.0
2183-1,Stringer 3.0,2011,401,28.0,1.0
2186-1,Seaplane,1997,399,79.0,0.0
2187-1,Racer,1997,399,65.0,1.0
2188-1,Speedboat,1997,399,58.0,1.0
219-1,2 x 3 Bricks,1958,371,75.0,15.0
2191-1,Furno 3.0,2011,401,27.0,1.0
2192-1,Drilldozer,2011,403,60.0,1.0
2193-1,Jetbug,2011,403,61.0,2.0
2194-1,Nitroblast,2011,403,56.0,2.0
2199-1,Large Bulk Bucket,1997,469,466.0,0.0
220-1,2 x 2 Bricks,1958,371,100.0,20.0
22-1,Car,1971,433,37.0,10.0
221-1,Idea Book #1,1973,497,0.0,0.0
221-2,1 x 2 Bricks,1958,371,130.0,26.0
222-1,Building Ideas Book,1976,501,0.0,0.0
222-2,1 x 1 Bricks,1958,371,200.0,40.0
2229-1,Bucketful of Fun,1998,470,200.0,1.0
2230-1,Helicopter and Raft,2008,59,99.0,7.0
2231-1,Waspix,2011,403,50.0,2.0
223-2,1 x 1 Round Bricks,1958,371,120.0,40.0
2232-1,Raw-Jaw,2011,403,52.0,0.0
2233-1,Fangz,2011,403,49.0,5.0
2234-1,Police Chase,1998,103,146.0,18.0
2235-1,Fire Lord,2011,403,126.0,1.0
2236-1,Scorpio,2011,403,104.0,0.0
224-1,2 x 2 & 2 x 4 Curved Bricks,1956,371,11.0,3.0
224-3,2 x 2 Curved Bricks,1958,371,100.0,20.0
2250-1,Advent Calendar 2000,2000,207,222.0,18.0
2250-10,Advent Calendar 2000 (Day  9) Duck,2000,217,7.0,0.0
2250-11,Advent Calendar 2000 (Day 10) Plane,2000,217,8.0,1.0
2250-12,Advent Calendar 2000 (Day 11) Elf,2000,217,10.0,0.0
2250-13,Advent Calendar 2000 (Day 12) Duck,2000,217,7.0,0.0
2250-14,Advent Calendar 2000 (Day 13) Boat,2000,217,8.0,1.0
2250-15,Advent Calendar 2000 (Day 14) Rhinocerous,2000,217,10.0,0.0
2250-16,Advent Calendar 2000 (Day 15) Girl,2000,217,10.0,0.0
2250-17,Advent Calendar 2000 (Day 16) Plane,2000,217,9.0,1.0
2250-18,Advent Calendar 2000 (Day 17) Bull,2000,217,11.0,0.0
2250-19,Advent Calendar 2000 (Day 18) Hovercraft,2000,217,9.0,1.0
2250-2,Advent Calendar 2000 (Day  1) Plane,2000,217,9.0,5.0
2250-20,Advent Calendar 2000 (Day 19) Christmas Bunny,2000,217,7.0,0.0
2250-21,Advent Calendar 2000 (Day 20) Jet,2000,217,8.0,1.0
2250-22,Advent Calendar 2000 (Day 21) Parrot,2000,217,9.0,0.0
2250-23,Advent Calendar 2000 (Day 22) Truck,2000,217,8.0,2.0
2250-24,Advent Calendar 2000 (Day 23) Helicopter,2000,217,7.0,1.0
2250-25,Advent Calendar 2000 (Day 24) Santa,2000,217,12.0,0.0
2250-3,Advent Calendar 2000 (Day  2) Snowman,2000,217,11.0,0.0
2250-4,Advent Calendar 2000 (Day  3) Ship,2000,217,12.0,0.0
2250-5,Advent Calendar 2000 (Day  4) Boy,2000,217,10.0,0.0
2250-6,Advent Calendar 2000 (Day  5) Elephant,2000,217,10.0,0.0
2250-7,Advent Calendar 2000 (Day  6) Waterplane,2000,217,9.0,1.0
2250-8,Advent Calendar 2000 (Day  7) Giraffe,2000,217,13.0,0.0
2250-9,Advent Calendar 2000 (Day  8) Boat,2000,217,8.0,2.0
225-1,1 x 6 and 1 x 8 Bricks,1958,371,45.0,9.0
2254-1,Mountain Shrine,2011,435,172.0,2.0
2255-1,Sensei Wu,2011,435,19.0,1.0
2256-1,Lord Garmadon,2011,435,21.0,2.0
2257-1,Spinjitzu Starter Set,2011,435,63.0,0.0
2258-1,Ninja Ambush,2011,435,76.0,0.0
2259-1,Skull Motorbike,2011,435,161.0,3.0
2260-1,Ice Dragon Attack,2011,435,149.0,16.0
226-1,8 Named Beams,1958,371,8.0,0.0
226-2,Idea Book,1981,497,0.0,0.0
2263-1,Turbo Shredder,2011,435,304.0,6.0
227-1,4 x 8 Curved & 2 x 8 Plates,1958,371,5.0,0.0
228-1,4 x 8 & 2 x 8 Plates,1958,371,5.0,0.0
2282-1,Rocka XL,2011,401,175.0,2.0
2283-1,Witch Doctor,2011,403,337.0,0.0
229-1,6 x 8 & 2 x 8 Plates,1958,371,4.0,0.0
229.1-1,2 x 8 Plates,1962,371,8.0,0.0
230-1,Hairdressing Salon,1978,405,223.0,6.0
230-2,Six Trees and Bushes,1958,371,6.0,0.0
2304-1,Large Building Plate,1992,504,1.0,0.0
23-1,Delivery Truck Set,1971,433,58.0,6.0
231-1,Hospital,1978,405,401.0,9.0
231-2,Esso Pumps/Sign,1956,371,2.0,0.0
2312-1,Duplo Supplementary Bricks,1987,505,39.0,0.0
232-1,Bungalow,1978,405,467.0,9.0
232-2,16 Road Signs,1958,371,21.0,0.0
233-1,Light Masts,1958,371,4.0,0.0
234-1,Letter Bricks,1958,371,50.0,0.0
235-1,Garage Plate and Door (White Base and Door Frame),1958,371,3.0,0.0
235-2,Garage Plate and Door (Gray Base and Door Frame),1968,371,3.0,2.0
236-1,Garage with Automatic Door (White base and door frame),1956,372,69.0,0.0
236-2,Garage and Van,1957,372,66.0,3.0
236-3,Garage with Automatic Door (Gray base and door frame),1968,372,59.0,0.0
237-1,Number Bricks,1960,371,50.0,0.0
238-1,Lego System Idea Book no. 1,1960,497,0.0,0.0
238-2,Lego System Idea Book (by Samsonite),1961,497,0.0,0.0
238-3,Lego System Idea Book no. 1,1962,497,0.0,0.0
238-4,Lego System Ideas Book no. 2,1962,497,0.0,0.0
238-5,Lego System Ideas Book no. 2,1963,497,0.0,0.0
238-6,Lego System Idea Book,1963,497,0.0,0.0
238-7,So Bauen Wir Mit LEGO,1963,497,0.0,0.0
238-8,Lego System Ideas Book No. 3,1964,497,0.0,0.0
238-9,Lego System Idea Book (by Samsonite),1964,497,0.0,0.0
239-1,Wir bauen mit Lego Idea Book,1966,497,0.0,0.0
239-2,Das große Lego-Buch Idea Book,1968,497,0.0,0.0
240-1,"Wooden Storage Box Large, Empty",1967,383,0.0,0.0
240-2,Idea Book,1967,497,0.0,0.0
24-1,Minitalia Train,1971,433,77.0,0.0
241-1,4.5v Idea Book,1969,497,0.0,0.0
241601-1,Miku the dragon,2016,600,10.0,2.0
241602-1,Jynx cat,2016,600,24.0,2.0
242-1,International Flags,1958,371,5.0,0.0
242.1-1,6 International Flags -1-,1963,371,6.0,0.0
242-2,5 Danish Flags,1958,371,5.0,0.0
242.2-1,6 International Flags -2-,1963,371,6.0,0.0
242.3-1,6 International Flags -3-,1963,371,6.0,0.0
242A-1,"International Flags - Italy, Switzerland, Belgium, Germany, Netherlands",1961,371,5.0,0.0
242B-1,"International Flags - Britain, France, Austria, Portugal, LEGO",1961,371,5.0,0.0
242I-1,International Flags,1958,371,5.0,0.0
245-1,Lighting Device Pack,1958,371,2.0,1.0
245-2,Two Santas and Tree,1978,227,39.0,0.0
2453-1,Large Bulk Bucket,1998,470,950.0,0.0
246-2,Santa with Sleigh and Reindeer,1977,227,68.0,0.0
248-2,Factory With Conveyor Belt,1971,416,206.0,2.0
2490-1,Insectoids Combi Set (Woolworth's UK promo),1998,134,1.0,0.0
2494-1,400-Piece Purple Bucket,1998,469,400.0,0.0
250-1,Idea Book 250,1987,497,1.0,0.0
250-3,Aeroplane and Pilot,1974,364,87.0,2.0
2504-1,Spinjitzu Dojo,2011,435,383.0,12.0
2505-1,Garmadon's Dark Fortress,2011,435,516.0,15.0
2506-1,Skull Truck,2011,435,520.0,10.0
2507-1,Fire Temple,2011,435,1187.0,21.0
2508-1,Blacksmith Shop,2011,435,183.0,3.0
2509-1,Earth Dragon Defense,2011,435,224.0,4.0
251-1,Windmill with Miller and his Wife,1974,364,86.0,4.0
2516-1,Ninja Training Outpost,2011,435,51.0,0.0
2518-1,Nuckal's ATV,2011,435,177.0,6.0
2519-1,Skeleton Bowling,2011,435,383.0,0.0
2520-1,Battle Arena,2011,435,469.0,5.0
252-1,Locomotive with Driver & Passenger,1974,364,112.0,3.0
2521-1,Lightning Dragon Battle,2011,435,616.0,44.0
2531-1,Rescue Helicopter and Jeep,1998,83,90.0,14.0
253-2,Helicopter and Pilot,1975,364,41.0,8.0
2532-1,Aircraft and Ground Crew,1998,68,133.0,10.0
2535-1,Formula 1 Racing Car,1998,82,30.0,0.0
2536-1,Divers Jet Ski,1998,86,22.0,2.0
2537-1,Extreme Team Raft,1998,87,20.0,0.0
2538-1,Fright Knights Fire Cart,1998,195,18.0,2.0
2539-1,Fright Knights Flying Machine,1998,195,18.0,3.0
2540-1,Fright Knights Catapult Cart,1998,195,27.0,0.0
254-1,Family,1975,364,94.0,0.0
2541-1,Adventurers Car,1998,297,26.0,0.0
2542-1,Adventurers Aeroplane,1998,297,21.0,1.0
2543-1,Spacecraft,1998,144,13.0,7.0
2544-1,SHELL Promotional Set: TECHNIC Microbike,1998,13,29.0,2.0
255-2,Farming Scene,1975,364,118.0,2.0
2554-1,Formula 1 Pit Stop,1998,82,173.0,4.0
2555-1,Swing Set,1998,323,49.0,8.0
2556-1,Ferrari Formula 1 Racing Car,1997,278,586.0,2.0
256-1,Police Officers and Motorcycle,1976,364,86.0,0.0
258-1,Zoo with Baseboard,1976,364,472.0,0.0
2584-1,Biker Bob,1998,85,12.0,6.0
2585-1,Handcar,1998,236,28.0,0.0
2586-1,Chess King,1998,186,25.0,4.0
260-1,Idea Book,1990,497,0.0,0.0
260-3,Complete Living Room Set,1971,405,176.0,1.0
261-1,Bathroom,1979,405,177.0,5.0
2613-1,Refuse Truck,1990,504,1.0,0.0
261-4,Complete Kitchen Set,1971,405,147.0,10.0
2617-1,Tow Truck,1989,504,4.0,0.0
262-2,Complete Children's Room Set,1972,405,255.0,4.0
263-1,Kitchen Set,1974,405,165.0,8.0
2636-1,Tow Truck,1984,504,2.0,0.0
264-1,Living Room Set,1974,405,235.0,6.0
2649-1,Sea Explorer,1984,504,41.0,0.0
265-1,Bathroom,1974,405,143.0,4.0
266-1,Child's Bedroom,1974,405,144.0,3.0
268-1,Family Room,1979,405,249.0,8.0
269-1,Kitchen,1979,405,206.0,6.0
2-7,Basic Set,1973,469,139.0,0.0
270-2,"Grandfather Clock, Chair and Table",1973,405,46.0,0.0
2707-1,Glider,2000,468,8.0,1.0
2708-1,Aircraft,2000,468,9.0,3.0
2709-1,Snowmobile,1996,468,7.0,1.0
2710-1,Helicopter,2000,468,7.0,1.0
271-1,Baby's Cot and Cabinet,1973,405,46.0,2.0
271-2,Traffic Police Set,1958,372,6.0,0.0
271605-1,Lava fighter,2016,605,10.0,2.0
2718-1,Aircraft and Ground Crew,2001,68,135.0,10.0
2719-1,Heli Monster,1999,470,9.0,0.0
27-2,Train Contact Bricks,1977,456,2.0,0.0
272-1,Dressing Table with Mirror,1973,405,29.0,2.0
2722-1,Ship,2000,468,12.0,0.0
2728-1,The Chopper,1999,470,11.0,0.0
2729-1,Quattro Leg,1999,470,18.0,0.0
273-1,Bureau,1973,405,23.0,0.0
2734-1,Straight Track (Straight Rails),1993,504,6.0,0.0
2735-1,Curved Track (Curved Rails),1993,504,6.0,0.0
274-1,Colour T.V. and Chair,1974,405,44.0,1.0
2742-1,Loudspeaker,1999,470,9.0,0.0
2743-1,Pendulum Nose,1999,470,21.0,0.0
2744-1,Propeller Man,1999,470,10.0,0.0
275-1,Table and Chairs,1974,405,63.0,0.0
2757-1,Bad Monkey,1999,470,9.0,0.0
2759-1,Rotor Head,1999,470,14.0,0.0
276-1,Doctor's Office,1977,405,95.0,1.0
2769-1,Aircraft and Boat,1999,83,99.0,7.0
277-1,Fireplace,1977,405,88.0,0.0
2774-1,Airshow (Red Tiger),1999,68,135.0,12.0
2775-1,Bathroom,1991,504,7.0,0.0
278-1,Television Room,1978,405,108.0,1.0
2-8,Medium House Set,1970,433,109.0,0.0
280-1,"Sloping Roof Bricks, Red",1958,371,14.0,0.0
280-2,"Sloping Roof Bricks, Blue",1958,371,14.0,0.0
28-1,Train Contact Plate with Cables,1977,456,2.0,0.0
281-1,"1 x 2 and 3 x 2 Sloping Bricks, Red",1959,371,21.0,0.0
281-2,"1 x 2 and 3 x 2 Sloping Bricks, Blue",1959,371,21.0,0.0
282-1,"2 x 2 Sloping Roof Bricks, Red",1958,371,22.0,0.0
282-2,"2 x 2 Sloping Roof Bricks, Blue",1958,371,22.0,0.0
2824-1,Advent Calendar 2010 City,2010,208,0.0,0.0
2824-10,Advent Calendar 2010 City (Day 9) Toy Airplane,2010,220,11.0,2.0
2824-11,Advent Calendar 2010 City (Day 10) Man with Suitcase,2010,220,6.0,0.0
2824-12,Advent Calendar 2010 City (Day 11) Fireplace,2010,220,11.0,4.0
2824-13,Advent Calendar 2010 City (Day 12) Sled with Wood and Axe,2010,220,16.0,0.0
2824-14,Advent Calendar 2010 City (Day 13) Toy Fire Truck,2010,220,12.0,3.0
2824-15,Advent Calendar 2010 City (Day 14) Woman with Bread,2010,220,6.0,0.0
2824-16,Advent Calendar 2010 City (Day 15) Table with Chairs and Lamp,2010,220,12.0,1.0
2824-17,Advent Calendar 2010 City (Day 16) Couch / Sofa,2010,220,9.0,0.0
2824-18,Advent Calendar 2010 City (Day 17) Shower Stall,2010,220,11.0,2.0
2824-19,Advent Calendar 2010 City (Day 18) Santa Claus (almost Naked) with Brush,2010,220,8.0,0.0
2824-2,Advent Calendar 2010 City (Day 1) Snowman with Broom,2010,220,14.0,0.0
2824-20,Advent Calendar 2010 City (Day 19) Toy Train Car Red,2010,220,17.0,0.0
2824-21,Advent Calendar 2010 City (Day 20) Toy Bulldozer,2010,220,17.0,2.0
2824-22,Advent Calendar 2010 City (Day 21) Toy Train Car Yellow,2010,220,17.0,0.0
2824-23,Advent Calendar 2010 City (Day 22) Toy Helicopter,2010,220,5.0,3.0
2824-24,Advent Calendar 2010 City (Day 23) Christmas Tree,2010,220,18.0,8.0
2824-25,Advent Calendar 2010 City (Day 24) Santa Claus with Toy Train Engine,2010,220,19.0,3.0
2824-3,Advent Calendar 2010 City (Day 2) Boy with Sword,2010,220,8.0,0.0
2824-4,Advent Calendar 2010 City (Day 3) Skateboard with Ramp and Railing,2010,220,11.0,0.0
2824-5,Advent Calendar 2010 City (Day 4) Toy Crane,2010,220,16.0,2.0
2824-6,Advent Calendar 2010 City (Day 5) Drum Set,2010,220,13.0,0.0
2824-7,Advent Calendar 2010 City (Day 6) Girl with Cat,2010,220,5.0,0.0
2824-8,Advent Calendar 2010 City (Day 7) Piano / Organ,2010,220,12.0,0.0
2824-9,Advent Calendar 2010 City (Day 8) Dog with Bowl and Sausage,2010,220,8.0,0.0
283-1,"Sloping Ridge and Valley Bricks, Red",1957,371,20.0,0.0
283-2,"Sloping Ridge and Valley Bricks, Blue",1957,371,20.0,0.0
2840-1,Danone Promotional Set: Girl,1998,468,10.0,0.0
2841-1,Danone Promotional Set: Boy,1998,468,9.0,0.0
2842-1,{Basic Promotional Set},1997,468,8.0,0.0
2845-1,Indian Chief,1997,477,21.0,0.0
2846-1,Indian Kayak,1997,477,19.0,0.0
2847-1,Flyer,1997,144,13.0,3.0
2848-1,Fright Knights Flying Machine,1997,195,17.0,2.0
2849-1,Helicopter,1997,68,20.0,2.0
2850828-1,LEGO® Star Wars™ Darth Vader™ Watch,2011,501,0.0,0.0
2850829-1,Luke Skywalker Watch,2011,501,0.0,0.0
2851193-1,LEGO® Star Wars™ Darth Maul™ Watch,2009,501,0.0,0.0
2852724-1,Accelerometer Sensor for Mindstorms NXT,2011,259,0.0,0.0
2852725-1,Infrared Seeker for Mindstorms NXT (Version 2),2011,259,1.0,0.0
2852726-1,Gyroscopic Sensor for Mindstorms NXT,2011,259,0.0,0.0
2853216-1,Infrared Link Sensor for Mindstorms NXT,2011,259,1.0,0.0
2853300-1,Space Police Collection,2009,141,0.0,0.0
2853301-1,CITY Transport Collection,2009,63,0.0,0.0
2853302-1,CITY Construction Collection,2009,56,0.0,0.0
2853303-1,Bionicle Glatorian Legends Collection,2009,332,0.0,0.0
2853508-1,LEGO Star Wars: The Visual Dictionary,2009,497,6.0,0.0
2853590-1,Stormtrooper,2009,169,5.0,0.0
2853835-1,White Boba Fett Figure,2010,158,5.0,0.0
2853944-1,Astronaut,2010,598,4.0,1.0
2854-1,Bungee Chopper,1998,3,73.0,0.0
2855028-1,Exclusive Spaceman Magnet,2010,501,8.0,0.0
2855040-1,Infrared Receiver Sensor for Mindstorms NXT,2011,259,0.0,0.0
2855057-1,LEGO® Star Wars™ Stormtrooper™ Kid’s Watch,2011,501,0.0,0.0
2855113-1,Brickmaster Star Wars,2011,501,241.0,10.0
2855127-1,LEGO Harry Potter: Years 1-4 Video Game,2010,501,0.0,0.0
2856079-1,Creationary Booster Pack,2011,502,30.0,0.0
2856080-1,Storm Trooper Minifigure Clock,2010,501,0.0,0.0
2856081-1,LEGO® Star Wars™ Darth Vader Minifigure Clock,2010,501,0.0,0.0
2856089-1,Hero Factory 2.0 Collection,2011,401,0.0,0.0
2856128-1,LEGO® Star Wars™ Anakin Skywalker™ Minifigure Watch,2011,501,0.0,0.0
2856130-1,LEGO® Star Wars™ Yoda™ Minifigure Watch,2011,501,0.0,0.0
2856134-1,Ninjago Card Shrine,2011,435,98.0,0.0
2856195-1,LEGO Minifigure Ultimate Sticker Collection,2011,501,1.0,0.0
2856197-1,Shadow ARF Trooper,2011,178,5.0,0.0
2856203-1,LEGO® Star Wars™ Yoda Minifigure Clock,2011,501,0.0,0.0
2856217-1,LEGO Star Wars III: The Clone Wars,2011,501,0.0,0.0
2856223-1,"Magnet Set, Minifig Retro Ninja Princess - with 2 x 4 Brick Base (Bricktober Week 1)",2011,501,0.0,0.0
2856224-1,"Magnet Set, Minifig Retro Forestman - with 2 x 4 Brick Base (Bricktober Week 2)",2011,501,0.0,0.0
2856225-1,"Magnet Set, Minifig Retro Classic Knight - with 2 x 4 Brick Base (Bricktober Week 3)",2011,501,0.0,0.0
2856226-1,"Magnet Set, Minifig Retro Classic Space Astronaut - with 2 x 4 Brick Base (Bricktober Week 4)",2011,501,3.0,0.0
2856227-1,Hero Factory Fire Villains Collection,2011,403,0.0,0.0
2856236-1,LEGO® Red Brick Clock,2013,501,0.0,0.0
2856238-1,LEGO® Yellow Brick Clock,2015,501,0.0,0.0
2856453-1,LEGO Brand Pirates of the Caribbean Video Game - PS3,2011,501,0.0,0.0
2858-1,Girl with Two Cats,1999,323,5.0,0.0
2866-1,Animal Playground,1998,504,28.0,0.0
2870-1,Paradisa Barbeque,1997,90,23.0,1.0
2871-1,Diver and Shark,1997,86,14.0,5.0
2872-1,Witch and Fireplace,1997,195,14.0,6.0
2873-1,Small Santa Claus,1997,227,9.0,0.0
2876-1,Christmas Set,1997,227,9.0,0.0
2878-1,Santa Claus,1997,227,16.0,0.0
2878-2,Santa Claus Mos Burger Gift Box 1- Hawaiian Shirt Santa,2001,227,0.0,0.0
2878-3,Santa Claus Mos Burger Gift Box 2 - Tuxedo Santa,2001,227,0.0,0.0
2878-4,Santa Claus Mos Burger Gift Box 3 - Soccer Santa,2001,227,0.0,0.0
2879-1,Desert Expedition,1998,297,192.0,6.0
2880-1,Open-Top Jeep,1997,85,24.0,6.0
2881-1,Parking Gate Attendant,1997,85,16.0,5.0
2882-1,Speedboat,1997,77,21.0,1.0
2883-1,Boat,1997,77,26.0,2.0
2884-1,Microlight,1997,68,20.0,2.0
2885-1,Ice Cream Seller,1997,75,22.0,8.0
2886-1,Formula 1 Racing Car,1997,82,25.0,0.0
2887-1,Petrol Station Attendant and Pump,1997,76,15.0,0.0
2889-1,Treasure Cart,1998,190,20.0,4.0
2890-1,Stone Bomber,1998,188,22.0,0.0
2891-1,Wizard Trader,1998,186,16.0,2.0
2892-1,Thunder Arrow Boat,1998,201,21.0,0.0
290-2,Dining Suite,1973,405,111.0,2.0
29-1,4.5V Motor,1977,453,1.0,0.0
291-1,Blackboard and School Desk,1973,405,88.0,0.0
2912-1,Radical Racer,2000,504,16.0,1.0
292-1,Kitchen Sink and Cupboards,1973,405,49.0,2.0
2928-1,Airline Promotional Set,2006,53,132.0,8.0
2928-2,Airline Promotional Set - ANA limited edition,2008,53,132.0,8.0
293-1,Piano,1973,405,89.0,0.0
2933-1,Freight Train,2000,504,79.0,0.0
294-1,Wall Unit,1974,405,58.0,0.0
2949-1,RC Dozer,2001,504,22.0,1.0
295-1,Secretary's Desk,1974,405,80.0,0.0
296-1,Ladies' Hairdressers,1977,405,163.0,2.0
2962-1,Res-Q Lifeguard,1998,92,62.0,10.0
2963-1,Extreme Team Racer,1998,87,73.0,10.0
2964-1,Space Spider,1998,134,39.0,7.0
2965-1,Hornet Scout,1998,134,58.0,16.0
297-1,Nursery,1978,405,169.0,0.0
2981-1,Pooh's Corner,1999,504,0.0,0.0
2982-1,Pooh's Birthday,1999,504,9.0,0.0
2995-1,Adventurers Car & Skeleton,1998,297,67.0,6.0
2996-1,Adventurers Tomb,1998,297,77.0,4.0
2998-1,Stena Line Ferry,1998,471,186.0,18.0
30000-1,Doctor With Car,2009,60,28.0,4.0
3000-1,Trike Buggy,1999,13,33.0,0.0
30001-1,Fireman's Car,2009,58,35.0,5.0
30002-1,Police Boat,2009,61,27.0,5.0
30003-1,Road Roller,2009,56,31.0,1.0
30004-1,Battle Droid on STAP,2009,165,25.0,2.0
30005-1,Imperial Speeder Bike,2009,169,33.0,0.0
30006-1,Clone Walker,2009,165,33.0,0.0
30008-1,Snowman,2009,206,50.0,0.0
30009-1,Christmas Tree,2009,206,51.0,1.0
300-1,T-Junction Road Plates,1978,84,2.0,0.0
30010-1,Fire Chief,2010,58,30.0,3.0
3001-1,Kabaya Promotional Set: Propeller Buggy,1999,11,33.0,0.0
30011-1,Police Dinghy,2010,61,13.0,4.0
30012-1,Mini Airplane,2010,53,34.0,6.0
30013-1,Police Quad,2010,61,25.0,6.0
30014-1,Police Helicopter,2011,61,27.0,10.0
30015-1,Jet Ski,2011,59,24.0,0.0
30016-1,Small Satellite,2011,52,23.0,11.0
30017-1,Police Boat,2012,61,30.0,6.0
30018-1,Police Plane,2012,61,28.0,9.0
30019-1,Fire Helicopter,2012,58,36.0,3.0
30020-1,Jet,2010,23,39.0,8.0
30021-1,Parrot,2010,23,48.0,3.0
30022-1,Bee,2011,22,21.0,2.0
30023-1,Lighthouse,2011,22,25.0,2.0
30024-1,Truck,2011,22,51.0,7.0
30025-1,Clown Fish,2011,22,61.0,0.0
30026-1,Panda,2011,23,65.0,0.0
30027-1,Reindeer,2011,22,72.0,0.0
30028-1,Wreath,2011,227,52.0,0.0
30029-1,LEGO Pudsey Bear,2011,301,99.0,0.0
30030-1,Racing Car,2010,120,31.0,0.0
3003-1,Motorbike,1999,13,32.0,0.0
30031-1,World Race Powerboat,2010,123,28.0,0.0
30032-1,World Race Buggy,2010,123,35.0,0.0
30033-1,Racing Truck,2010,120,39.0,2.0
30034-1,Racing Tow Truck,2010,120,32.0,3.0
30035-1,Racing Car,2010,120,30.0,0.0
30036-1,Buggy Racer,2011,120,26.0,0.0
30040-1,Octopus,2010,315,41.0,4.0
30041-1,Piranha,2010,315,45.0,4.0
30042-1,Mini Sub,2010,315,37.0,5.0
30050-1,Republic Attack Shuttle - Mini,2010,160,51.0,9.0
3005-1,Kabaya Promotional Set: Car,1999,12,27.0,1.0
30051-1,X-wing Fighter - Mini,2010,163,60.0,7.0
30052-1,AAT - Mini,2011,161,48.0,0.0
30053-1,Republic Attack Cruiser - Mini,2011,162,39.0,5.0
30054-1,AT-ST - Mini,2011,163,48.0,0.0
30055-1,Vulture Droid - Mini,2011,162,42.0,3.0
30056-1,Star Destroyer,2012,163,38.0,4.0
30057-1,Anakin's Pod Racer,2012,164,39.0,4.0
30058-1,STAP,2012,158,20.0,2.0
30059-1,MTT,2012,158,51.0,0.0
30061-1,Attack Wagon,2010,196,37.0,1.0
30062-1,Target Practice,2010,196,31.0,2.0
30066-1,Circus Clown Polybag,2013,504,3.0,0.0
30066-2,Circus Ringmaster Polybag,2013,504,3.0,0.0
30066-4,Circus Tiger Polybag,2013,504,3.0,0.0
30066-5,Circus Rabbit Polybag,2013,504,3.0,0.0
30067-1,Duplo Farm Polybag (farmer),2014,504,5.0,0.0
30067-2,Duplo Farm Polybag (calf),2014,504,5.0,0.0
30067-3,Duplo Farm Polybag (goat),2014,504,5.0,0.0
30067-4,Duplo Farm Polybag (cat),2014,504,5.0,0.0
30068-1,Food,2014,504,6.0,0.0
30070-1,Alien Space Ship,2010,275,27.0,7.0
30071-1,Army Jeep,2010,275,34.0,5.0
30072-1,Woody's Camp Out,2010,275,14.0,3.0
30073-1,Buzz's Mini Ship,2010,275,22.0,0.0
30080-1,Ninja Glider,2011,435,26.0,0.0
30081-1,Skeleton Chopper,2011,435,42.0,0.0
30082-1,Enemy Training,2011,435,31.0,3.0
30083-1,Dragon Fight,2011,435,33.0,0.0
30084-1,Ninjago Promotional Set,2011,435,5.0,0.0
30085-1,Snake Battle,2012,435,43.0,2.0
30086-1,Hidden Sword,2012,435,41.0,0.0
30087-1,Cole ZX's Car,2012,435,28.0,0.0
30088-1,Rattla,2012,435,5.0,0.0
30090-1,Desert Glider,2011,437,32.0,1.0
30091-1,Desert Rover,2011,437,31.0,3.0
30-1,Universal Building Set,1976,469,196.0,4.0
30100-1,Andrea on the Beach,2012,494,26.0,8.0
30101-1,Skate Boarder,2012,494,29.0,3.0
30102-1,Desk,2012,494,28.0,4.0
30103-1,Car,2012,494,31.0,1.0
30105-1,Stephanie and Mailbox,2012,494,46.0,0.0
30106-1,Ice Cream Stand,2013,494,36.0,1.0
30107-1,Birthday Party,2013,494,38.0,5.0
30108-1,Summer Picnic,2013,494,33.0,4.0
301-1,Curved Road Plates,1978,84,2.0,0.0
30110-1,Trolley,2011,246,23.0,0.0
30111-1,The Lab,2011,246,31.0,5.0
30112-1,Emma's Flower Stand,2014,494,44.0,0.0
30113-1,Stephanie's Bakery Stand,2014,494,35.0,0.0
30114-1,Andrea's Beach Lounge,2014,494,27.0,5.0
30115-1,Jungle Boat,2014,495,33.0,0.0
30116-1,Rapunzel's Market Visit,2014,579,42.0,0.0
30120-1,Guido,2011,269,35.0,0.0
3012-1,Space Hover,1999,144,18.0,2.0
30121-1,Grem,2011,269,52.0,2.0
30130-1,Mini Black Pearl,2011,263,46.0,4.0
3013-1,Space Jet,1999,142,19.0,4.0
30131-1,Jacks Boat,2011,263,21.0,1.0
30132-1,Voodoo Jack,2011,263,4.0,0.0
30133-1,Jack Sparrow,2011,263,4.0,0.0
30140-1,ADU Walker,2011,127,30.0,6.0
